orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",4,4,5
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",13,9,12
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",7,7,7
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",16,17,17
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",12,12,13
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,2,2
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",8,8,7
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",8,9,9
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",2,2,3
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",5,5,6
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",3,3,2
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",2,2,1
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,2
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",,1,1
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",5,4,3
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",3,5,3
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",15,14,14
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",8,8,8
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",20,23,24
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",21,21,18
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",43,45,40
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",13,14,18
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",52,52,53
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",16,15,13
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",65,71,66
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",28,25,27
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",135,139,130
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",51,51,51
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",136,135,141
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",76,79,70
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",138,143,153
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",69,75,75
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",8,10,8
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",6,7,8
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",116,116,113
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",64,62,64
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",69,70,80
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",33,38,36
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",52,53,54
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",26,28,32
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",31,31,40
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",20,19,20
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,1,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,2,2
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,2,2
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",6,5,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",4,2,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",4,5,8
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",3,3,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",4,7,7
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",2,2,2
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,4,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",4,4,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",2,3,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",4,,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",,2,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,3,2
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",2,,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,1,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",2,2,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",5,1,3
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,1,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",4,5,3
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,2,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",3,6,8
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,3
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",2,1,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",,1,1
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",3,4,4
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",,1,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,1,1
