orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Bande Dispensary,klUQjnHkv0E,Bande Dispensary,Keipsl13494,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,40,160,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Baragu Health Centre,tb2ANtsOua0,Baragu Health Centre,Keipsl11942,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,110,141,187
Kenya,Kakamega County,Navakholo Sub County,Bunyala Central Ward,Buchangu Dispensary,zzwYBJxxTXx,Buchangu Dispensary,Keipsl15810,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,45,59,106
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Budonga Dispensary,yQgOQVJkqn6,Budonga Dispensary,Keipsl15812,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,92,139,167
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,jm9w4UwhbeW,Bugumbe Health Centre,Keipsl13517,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,284,647,
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,nZE4CPWj6FM,Bukaya Health Centre,Keipsl15817,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,155,203,243
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,EwlTkDaI7gV,Bukura Health Centre,Keipsl15820,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,266,279,509
Kenya,Kakamega County,Mumias West Sub County,Musanda Ward,Bungasi Health Centre,b2WyhrQDYKL,Bungasi Health Centre,Keipsl15827,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,71,202,227
Kenya,Kakamega County,Navakholo Sub County,Ingoste-Matiha Ward,Bushiri Health Centre,wDbE4GZnZsg,Bushiri Health Centre,Keipsl15833,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,394,597,797
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Butere District Hospital,PYcrkJgyaPr,Butere District Hospital,Keipsl15836,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,345,510,774
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Butere Iranda Health Centre,lUYGxH6siib,Butere Iranda Health Centre,Keipsl18939,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,52,106,80
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Butingo Dispensary,BxrLKD84ZmD,Butingo Dispensary,Keipsl20043,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,85,74,177
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Bware Dispensary,ERBzFWUNm2u,Bware Dispensary,Keipsl13519,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,392,362,
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Central Clinic (Lugari),dBflyZz6YgT,Central Clinic (Lugari),Keipsl15843,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,,1,
Kenya,Kakamega County,Malava Sub County,Butali/Chegulo Ward,Chebwai Mission Dispensary,y9UGkTqAyEC,Chebwai Mission Dispensary,Keipsl15849,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,7,29,70
Kenya,Kakamega County,Malava Sub County,Butali/Chegulo Ward,Chegulo Dispensary,N8hUAW89sj2,Chegulo Dispensary,Keipsl15850,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,47,15,54
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Chekalini Dispensary,bGFvaIwXaDb,Chekalini Dispensary,Keipsl15851,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,160,122,269
Kenya,Kakamega County,Malava Sub County,South Kabras Ward,Chevoso Dispensary,KUohW8i0Gsf,Chevoso Dispensary,Keipsl15857,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,111,204,132
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Chimoi Health Centre,x2OKdSbrPIf,Chimoi Health Centre,Keipsl15858,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,10,16,73
Kenya,Migori County,Kuria East Sub County,Nyabasi west Ward,Chinato Dispensary,S5VCIpeziQF,Chinato Dispensary,Keipsl13526,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,127,377,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Chogoria (PCEA) Hospital,Klg19B8YZ4f,Chogoria (PCEA) Hospital,Keipsl11970,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,171,273,
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Chombeli Health Centre,ETlSNctdcvd,Chombeli Health Centre,Keipsl15859,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,61,196,185
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka Cottage Hospital,psHTPguSW3j,Chuka Cottage Hospital,Keipsl11972,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,141,169,195
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,1567,1861,1661
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Dede Dispensary,UqBhl4wPucH,Dede Dispensary,Keipsl13532,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,126,406,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Dice Clinic Migori,MatE8La738E,Dice Clinic Migori,Keipsl18897,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,265,245,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Duruma,HkslWRBHgWw,Duruma,Keipsl16268,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,62,102,
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,NmGRTyym69K,Ebuhala Health Centre,Keipsl20515,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,75,90,118
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Eluche,knlE2BgMu4I,Eluche,Keipsl18361,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,58,122,187
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Elukhambi Dispensary,EG1TEQFRdTf,Elukhambi Dispensary,Keipsl15872,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,44,27,113
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Elwangale Health Centre,HXHJSYE9j0K,Elwangale Health Centre,Keipsl16714,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,37,82,119
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Elwasambi Dispensary,EhopbJERmGj,Elwasambi Dispensary,Keipsl15873,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,41,52,90
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Elwesero Dispensary,cIiI44NtRvt,Elwesero Dispensary,Keipsl15874,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,566,405,722
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Emalindi Health Centre,CkwTyWkQAFH,Emalindi Health Centre,Keipsl17409,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,106,61,65
Kenya,Kakamega County,Navakholo Sub County,Ingoste-Matiha Ward,Ematiha Dispensary,Ws1eXFUD2qy,Ematiha Dispensary,Keipsl16867,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,97,72,88
Kenya,Kakamega County,Lurambi Sub County,Butsotso East Ward,Emukaba Dispensary,bvcIVkFbDCd,Emukaba Dispensary,Keipsl20039,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,210,102,186
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Emusanda Dispensary,kD0UMkfV4pI,Emusanda Dispensary,Keipsl16762,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,252,378,576
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Eregi Mission Health Centre,gGGJkKwBMXx,Eregi Mission Health Centre,Keipsl15881,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,90,49,130
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshiabwali Dispensary,gixzqBcx8z5,Eshiabwali Dispensary,Keipsl19899,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,64,66,104
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Eshikhuyu Dispensary,cOkGD6M5ReF,Eshikhuyu Dispensary,Keipsl15882,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,29,80,63
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Eshikulu Dispensary,XNb548oECDM,Eshikulu Dispensary,Keipsl17217,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,61,116,112
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Eshimukoko Health Centre,xkILNDqdYoN,Eshimukoko Health Centre,Keipsl16114,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,59,108,195
Kenya,Kakamega County,Navakholo Sub County,Shinoyi-Shikomari-Esumeiya Ward,Eshiongo Dispensary,EjOKrsGNsMS,Eshiongo Dispensary,Keipsl15883,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,51,126,112
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Eshirembe Dispensary,z0OHFZb3gji,Eshirembe Dispensary,Keipsl17133,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,,53,91
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Gaciongo Dispensary,lHBlhga9mxt,Gaciongo Dispensary,Keipsl12024,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,50,35,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,57,109,135
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,289,294,343
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Getambwega Dispensary,GyjbfltRaHc,Getambwega Dispensary,Keipsl13565,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,184,167,
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Getongoroma Dispensary,sppfoPYJ7lS,Getongoroma Dispensary,Keipsl13569,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,64,189,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,X6XojQ5huUE,Giribe Dispensary,Keipsl13576,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,299,338,
Kenya,Migori County,Suna East Sub County,Suna central Ward,GK Prison Dispensary (Migori),nshUvITIh0p,GK Prison Dispensary (Migori),Keipsl17728,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,77,93,
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,GK Prisons Dispensary (Kakamega Central),KJCkBDQw2aP,GK Prisons Dispensary (Kakamega Central),Keipsl15892,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,350,208,
Kenya,Migori County,Suna East Sub County,God jope Ward,God Jope Dispensary,ElPdSsh4TMc,God Jope Dispensary,Keipsl13582,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,182,424,
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,W250WRhfzbG,God Kwer Dispensary,Keipsl13583,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,420,647,
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,128,221,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Gwitembe Dispensary,K4fzIw47V6n,Gwitembe Dispensary,Keipsl13597,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,143,225,
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Hope worldwide Kenya-MARPS,zR26VljHT1d,Hope worldwide Kenya-MARPS,Keipsl19882,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,849,1532,
Kenya,Kakamega County,Ikolomani Sub County,Idakho East Ward,Iguhu District Hospital,VxahBZgIXxA,Iguhu District Hospital,Keipsl15899,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,611,615,779
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Ikuu Dispensary,hdruOpsxv36,Ikuu Dispensary,Keipsl12081,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,33,25,14
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ikuywa Dispensary,CImy8GUdxi7,Ikuywa Dispensary,Keipsl16717,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,88,38,132
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ileho Health Centre,UYqpaKU9WKu,Ileho Health Centre,Keipsl15900,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,172,186,294
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Imalaba Dispensary,cUPtCTFImDm,Imalaba Dispensary,Keipsl16484,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,110,31,85
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Imanga Health Centre,Gz9VQPYbDf3,Imanga Health Centre,Keipsl18941,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,232,127,167
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Imbiakalo Dispensary,eLakUDI3bV8,Imbiakalo Dispensary,Keipsl15901,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,99,113,107
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Imc Tekeleza Dice - Isebania,EPZl6j7ZwaB,Imc Tekeleza Dice - Isebania,Keipsl20019,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,454,297,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Imc Tekeleza Dice Clinic Karungu,RdfRcFkmHjo,Imc Tekeleza Dice Clinic Karungu,Keipsl19929,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,229,229,
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Imc Tekeleza Dice Clinic Muhuru,RsO1nXu6gQe,Imc Tekeleza Dice Clinic Muhuru,Keipsl19930,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,343,115,
Kenya,Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,xj3rH73Rr5X,Imulama Dispensary,Keipsl16481,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,29,81,73
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,KKP2na2zaas,Indangalasia Dispensary,Keipsl17929,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,66,126,157
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Iraha Dispensary,zceQ5di5kcG,Iraha Dispensary,Keipsl13619,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,94,98,
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,XO8ebZDcfIN,Isibania Sub-District Hospital,Keipsl13625,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,477,865,
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Isumba Dispensary,NPsBPu02T9Q,Isumba Dispensary,Keipsl19991,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,52,79,75
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Jamia Medical Centre,JUq1zHlqt8L,Jamia Medical Centre,Keipsl15906,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,144,177,266
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Jevros Clinic,TqUUJ63ZQVr,Jevros Clinic,Keipsl13635,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,7,148,
Kenya,Tharaka Nithi County,Chuka Sub County,Mariani Ward,Kaanwa Dispensary,bpQjQEeuAzO,Kaanwa Dispensary,Keipsl12119,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,181,161,192
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kabuto Dispensary,yQH3PtoIYuH,Kabuto Dispensary,Keipsl13639,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,95,177,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,LrJMhkHJ5Kj,Kadem Tb & Leprosy Dispensary,Keipsl13640,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,93,96,172
Kenya,Tharaka Nithi County,Igambang'ombe Sub County,Igambang'ombe Ward,Kajuki Health Centre,bZBzAIFg2YN,Kajuki Health Centre,Keipsl12132,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,236,338,285
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Kakamega Forest Dispensary,MYJske2cnya,Kakamega Forest Dispensary,Keipsl15914,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,42,46,62
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Kakamega Provincial General Hospital (PGH),aD6OjXvR0xw,Kakamega Provincial General Hospital (PGH),Keipsl15915,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,1281,1150,1465
Kenya,Tharaka Nithi County,Igambang'ombe Sub County,Igambang'ombe Ward,Kamaindi Dispensary,JkTPYDJBimp,Kamaindi Dispensary,Keipsl12159,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,13,22,40
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Kamashia Dispensary,mZGd6TyIDyj,Kamashia Dispensary,Keipsl18802,MOH Dispensary,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,15,81,51
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kambandi Dispensary,RDvymjyauVd,Kambandi Dispensary,Keipsl12162,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,128,161,161
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Kambiri Health Centre,xNvfQSlV2lz,Kambiri Health Centre,Keipsl15916,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,98,216,258
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kamwathu Dispensary,JIeuKUhcULm,Kamwathu Dispensary,Keipsl12170,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,15,23,40
Kenya,Kakamega County,Lurambi Sub County,Sheywe Ward,KANCO DIC Kakamega,SaBRn0R4GbI,KANCO DIC Kakamega,Keipsl21802,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,1439,1029,3765
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Karungu Sub-District Hospital,W725gMy6oWs,Karungu Sub-District Hospital,Keipsl13656,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,204,459,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kathangacini Dispensary,But0KGtpN8L,Kathangacini Dispensary,Keipsl12222,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,68,191,114
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,288,505,
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kehancha Mother & Child Hospital,ugUxBUiz8Hi,Kehancha Mother & Child Hospital,Keipsl13665,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,39,174,
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Khalaba Health Centre,qoQ0gLxDLQP,Khalaba Health Centre,Keipsl15931,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,208,200,326
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kharanda Dispensary,G7e5UYIpsSz,Kharanda Dispensary,Keipsl15934,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,167,202,193
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Khaunga Dispensary,RIfFuHefeLN,Khaunga Dispensary,Keipsl15936,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,94,154,374
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Health Centre,wNpawur6EMY,Khwisero Health Centre,Keipsl15940,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,154,302,309
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Kiamuchairu Health Centre,aQN1xlOQVLL,Kiamuchairu Health Centre,Keipsl12272,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,83,111,126
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Kiangondu Dispensary,dun4Ffa4UQm,Kiangondu Dispensary,Keipsl12277,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,101,153,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Kibugua Health Centre,GWGU5sLBMGH,Kibugua Health Centre,Keipsl12288,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,205,311,382
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kibunga Sub-District Hospital,MnVkYrRhRwA,Kibunga Sub-District Hospital,Keipsl23887,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,150,168,194
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiereni Dispensary,G3EbXsPHdL0,Kiereni Dispensary,Keipsl12297,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,115,118,99
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,SId8S6Yx9dS,Kilingili Health Centre,Keipsl15945,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,127,173,289
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Kimangeti Dispensary,piqzCxAgAWz,Kimangeti Dispensary,Keipsl15949,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,99,72,119
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,52,101,
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kisembe Dispensary,DQg9oHt5IxZ,Kisembe Dispensary,Keipsl20044,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,13,63,82
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Kitere,zgpRV7xmARW,Kitere,Keipsl17341,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,161,191,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,127,139,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,73,279,
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,74,184,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,50,211,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,QTTmbcbP8a6,Kombe Dispensary,Keipsl13713,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,55,244,
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,e48dz4Da7V7,Kongoni Health Centre,Keipsl15955,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,102,167,251
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,36,169,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,158,219,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,41,207,
