orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Butere District Hospital,PYcrkJgyaPr,Butere District Hospital,Keipsl15836,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,9.0,
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Bware Dispensary,ERBzFWUNm2u,Bware Dispensary,Keipsl13519,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Chekalini Dispensary,bGFvaIwXaDb,Chekalini Dispensary,Keipsl15851,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,8.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi west Ward,Chinato Dispensary,S5VCIpeziQF,Chinato Dispensary,Keipsl13526,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,24.0,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Chogoria (PCEA) Hospital,Klg19B8YZ4f,Chogoria (PCEA) Hospital,Keipsl11970,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,49.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Dede Dispensary,UqBhl4wPucH,Dede Dispensary,Keipsl13532,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,8.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Dice Clinic Migori,MatE8La738E,Dice Clinic Migori,Keipsl18897,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Eluche,knlE2BgMu4I,Eluche,Keipsl18361,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Elwesero Dispensary,cIiI44NtRvt,Elwesero Dispensary,Keipsl15874,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,20.0,
Kenya,Kakamega County,Navakholo Sub County,Ingoste-Matiha Ward,Ematiha Dispensary,Ws1eXFUD2qy,Ematiha Dispensary,Keipsl16867,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Lurambi Sub County,Butsotso East Ward,Emukaba Dispensary,bvcIVkFbDCd,Emukaba Dispensary,Keipsl20039,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,8.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshiabwali Dispensary,gixzqBcx8z5,Eshiabwali Dispensary,Keipsl19899,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Navakholo Sub County,Shinoyi-Shikomari-Esumeiya Ward,Eshiongo Dispensary,EjOKrsGNsMS,Eshiongo Dispensary,Keipsl15883,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Getambwega Dispensary,GyjbfltRaHc,Getambwega Dispensary,Keipsl13565,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,X6XojQ5huUE,Giribe Dispensary,Keipsl13576,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,GK Prison Dispensary (Migori),nshUvITIh0p,GK Prison Dispensary (Migori),Keipsl17728,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,W250WRhfzbG,God Kwer Dispensary,Keipsl13583,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,9.0,
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Gwitembe Dispensary,K4fzIw47V6n,Gwitembe Dispensary,Keipsl13597,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,5.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Hope worldwide Kenya-MARPS,zR26VljHT1d,Hope worldwide Kenya-MARPS,Keipsl19882,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ileho Health Centre,UYqpaKU9WKu,Ileho Health Centre,Keipsl15900,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Imc Tekeleza Dice - Isebania,EPZl6j7ZwaB,Imc Tekeleza Dice - Isebania,Keipsl20019,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,12.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Imc Tekeleza Dice Clinic Karungu,RdfRcFkmHjo,Imc Tekeleza Dice Clinic Karungu,Keipsl19929,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,13.0,
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Imc Tekeleza Dice Clinic Muhuru,RsO1nXu6gQe,Imc Tekeleza Dice Clinic Muhuru,Keipsl19930,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,13.0,
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,KKP2na2zaas,Indangalasia Dispensary,Keipsl17929,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Iraha Dispensary,zceQ5di5kcG,Iraha Dispensary,Keipsl13619,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,XO8ebZDcfIN,Isibania Sub-District Hospital,Keipsl13625,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,26.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Jevros Clinic,TqUUJ63ZQVr,Jevros Clinic,Keipsl13635,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kabuto Dispensary,yQH3PtoIYuH,Kabuto Dispensary,Keipsl13639,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,LrJMhkHJ5Kj,Kadem Tb & Leprosy Dispensary,Keipsl13640,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Kakamega Forest Dispensary,MYJske2cnya,Kakamega Forest Dispensary,Keipsl15914,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,11.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kambandi Dispensary,RDvymjyauVd,Kambandi Dispensary,Keipsl12162,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Kambiri Health Centre,xNvfQSlV2lz,Kambiri Health Centre,Keipsl15916,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Karungu Sub-District Hospital,W725gMy6oWs,Karungu Sub-District Hospital,Keipsl13656,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,22.0,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kathangacini Dispensary,But0KGtpN8L,Kathangacini Dispensary,Keipsl12222,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Khalaba Health Centre,qoQ0gLxDLQP,Khalaba Health Centre,Keipsl15931,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Health Centre,wNpawur6EMY,Khwisero Health Centre,Keipsl15940,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,23.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Kiangondu Dispensary,dun4Ffa4UQm,Kiangondu Dispensary,Keipsl12277,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,37.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Kibugua Health Centre,GWGU5sLBMGH,Kibugua Health Centre,Keipsl12288,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,12.0,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kibunga Sub-District Hospital,MnVkYrRhRwA,Kibunga Sub-District Hospital,Keipsl23887,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,9.0,
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Kitere,zgpRV7xmARW,Kitere,Keipsl17341,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,5.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,e48dz4Da7V7,Kongoni Health Centre,Keipsl15955,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,5.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kuria District Hospital,wD9WA5ruFNS,Kuria District Hospital,Keipsl13726,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,14.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kwoyo Kodalo Dispensary,z9CHYVWxXHN,Kwoyo Kodalo Dispensary,Keipsl13729,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Likuyani Sub-District Hospital,T5awNzefJtf,Likuyani Sub-District Hospital,Keipsl15961,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Lumani Dispensary,ybq8gAIlstS,Lumani Dispensary,Keipsl15970,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Lusheya Health Centre,PkXIeGkyIFW,Lusheya Health Centre,Keipsl15977,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Lwala Dispensary,nMhTNI43tXX,Lwala Dispensary,Keipsl13740,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,38.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Lwanda Dispensary,KUWEmbWKE4w,Lwanda Dispensary,Keipsl13741,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Mabusi Health Centre,JDwdTF9cBCD,Mabusi Health Centre,Keipsl15983,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,11.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Sub-District Hospital,kEpngRTXZui,Macalder Sub-District Hospital,Keipsl13745,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni District Hospital,jXqVorDP9fd,Magutuni District Hospital,Keipsl12445,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malava District Hospital,cqp51lWfUns,Malava District Hospital,Keipsl15996,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,10.0,
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malekha Dispensary,mnspZPLCcuH,Malekha Dispensary,Keipsl15997,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Mariwa Health Centre,Pvfw5TucKTw,Mariwa Health Centre,Keipsl13778,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,32.0,
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Matete Health Centre,jW1MvDnXAAw,Matete Health Centre,Keipsl16005,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Nursing Home,O7MgRQ6puSB,Matunda Nursing Home,Keipsl16007,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,OSRaSLtavEs,Maturu Dispensary,Keipsl16009,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub-District Hospital,qsjE5Rj4p3d,Mautuma Sub-District Hospital,Keipsl16010,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,18.0,
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Migingo Island Clinic,TOHq9iif8mM,Migingo Island Clinic,Keipsl24341,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,18.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Migori District Hospital,bvnioDISVlt,Migori District Hospital,Keipsl13805,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,75.0,
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Minyenya Dispensary,J2kEZav8gZq,Minyenya Dispensary,Keipsl13809,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Mogori-Komasimo Health Centre,s5PiipA6x6L,Mogori-Komasimo Health Centre,Keipsl16721,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,14.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Mpukoni Health Centre,gWZzqLjSXUb,Mpukoni Health Centre,Keipsl12546,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Muhaka Disensary,GKrRogviV8Y,Muhaka Disensary,Keipsl16027,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Muhuru Health Centre,WekM2XuEQCR,Muhuru Health Centre,Keipsl13833,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,9.0,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Mukothima Health Centre,GdX6FEVfztL,Mukothima Health Centre,Keipsl12560,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Kakamega County,Shinyalu Sub County,Isukha South Ward,Mukumu Hospital,bGq23xnylaK,Mukumu Hospital,Keipsl16030,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,29.0,
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mukuyu Dispensary,mgqssD3f66h,Mukuyu Dispensary,Keipsl16031,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,7.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mulwanda Dispensary,YzbkK04iix8,Mulwanda Dispensary,Keipsl16033,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mundoli Health Centre,B7uCUNReb1b,Mundoli Health Centre,Keipsl16040,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Musembe Dispensary (Lugari),yHugmGgiFYo,Musembe Dispensary (Lugari),Keipsl16051,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Muthambi Ward,Muthambi Health Centre,DcTeh7tKU1m,Muthambi Health Centre,Keipsl12589,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,8.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mutsetsa Dispensary,ALNw3qMpp76,Mutsetsa Dispensary,Keipsl16055,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mwihila Mission Hospital,ohaISEin0tS,Mwihila Mission Hospital,Keipsl16058,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,4.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Namasoli Health Centre,QDz4iCw6SYJ,Namasoli Health Centre,Keipsl16065,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Rongo Sub County,East kamagambo Ward,Ngere Dispensary,SCDCDcPZolX,Ngere Dispensary,Keipsl13850,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,13.0,
Kenya,Migori County,Rongo Sub County,East kamagambo Ward,Ngodhe Dispensary,KDl6L2cRwd7,Ngodhe Dispensary,Keipsl13853,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Ntimaru Sub-District Hospital,UfAfa4mGC3s,Ntimaru Sub-District Hospital,Keipsl13858,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,18.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Nyamanga Dispensary,QT4bZWY5x0w,Nyamanga Dispensary,Keipsl13896,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Nyamaraga Health Centre,ypKQn0w6xjs,Nyamaraga Health Centre,Keipsl13897,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,38.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Obware Dispensary,jaMrAfYv1Yb,Obware Dispensary,Keipsl20568,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Ochuna Dispensary,xbyyS3JKJ28,Ochuna Dispensary,Keipsl13959,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,13.0,
Kenya,Migori County,Suna East Sub County,Kwa Ward,Ogwedhi Health Centre,vg40M7jvrh9,Ogwedhi Health Centre,Keipsl13969,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Olasi Dispensary,Qw86piPnm29,Olasi Dispensary,Keipsl13975,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,20.0,
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Ongo Health Centre,QC8K9v1z8lI,Ongo Health Centre,Keipsl13989,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,5.0,
Kenya,Migori County,Suna West Sub County,Oruba Ward,Oruba Nursing and Maternity Home,Coma5tVROTe,Oruba Nursing and Maternity Home,Keipsl13993,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Migori County,Suna East Sub County,God jope Ward,Osingo Dispensary,w5GvJoxlTxC,Osingo Dispensary,Keipsl13996,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,6.0,
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Osogo Dispensary,mrvlEHVbL2B,Osogo Dispensary,Keipsl13997,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,3.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Otati Dispensary,PpZwD4e4WRH,Otati Dispensary,Keipsl13999,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,1.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Othoro,HiNM7EQq1Mm,Othoro,Keipsl14003,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,2.0,
Kenya,Migori County,Uriri Sub County,East kanyamkago Ward,Oyani Health Centre,Daq8IemZPVD,Oyani Health Centre,Keipsl14009,,YxakI4GwXpD,FY23 Results Analytic Indicators: TB_PREV Total Numerator,,,,19.0,
