orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",3,4,
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",2,3,
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",4,3,
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,1,
Kenya,Baringo County,Baringo North Sub County,Barwessa Ward,Barwessa Healthcentre,gtUQIME9Wtc,Barwessa Healthcentre,Keipsl14243,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",2,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,4,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",3,4,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",11,12,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",3,4,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",3,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",4,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",5,5,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,2,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",5,6,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,3,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,
Kenya,Baringo County,Tiaty Sub County,Ribkwo Ward,Chemolingot District Hospital,nCSwU0IHsSD,Chemolingot District Hospital,Keipsl14321,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",4,4,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",4,3,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",18,16,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",10,9,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",22,27,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",23,24,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",23,25,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",18,18,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",47,53,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",12,12,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",67,70,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",21,20,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",101,100,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",32,35,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",132,138,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",54,55,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",169,174,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",47,50,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",7,5,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",13,13,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",92,91,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",57,57,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",42,42,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",53,55,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",44,45,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",53,55,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",29,31,
Kenya,Baringo County,Koibatek Sub County,Ravine Ward,Eldama Ravine District Hospital,uBNlZt0VwKB,Eldama Ravine District Hospital,Keipsl14432,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",29,30,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,5,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,2,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",3,3,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",6,4,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,1,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,3,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,3,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",4,5,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,1,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",11,12,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,3,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",14,14,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",3,3,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",14,13,
Kenya,Baringo County,Mogotio Sub County,Emining Ward,Emining Health Centre,FyxjFEWJUSg,Emining Health Centre,Keipsl14446,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",7,6,
