orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",6,10,11
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",8,8,9
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,2,2
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",8,7,9
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,1
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",3,5,4
Kenya,Uasin Gishu County,Moiben Sub County,Kimumu Ward,Alphima Medical Clinic,vIEUICFg2ax,Alphima Medical Clinic,Keipsl23646,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",,1,
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,3,5
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",18,17,21
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",15,13,13
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",27,24,25
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",28,29,31
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",45,46,46
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",26,28,32
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",41,52,56
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",10,14,17
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",59,45,52
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",15,15,17
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",125,127,137
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",20,21,25
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",164,135,129
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",52,39,42
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",184,207,215
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",65,74,75
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",9,9,9
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",11,9,10
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",152,156,166
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",82,79,82
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",100,106,108
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",59,70,67
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",87,87,88
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",61,56,58
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",63,72,77
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Rhdc (Eldoret East),D1TlavlC4mB,Burnt Forest Rhdc (Eldoret East),Keipsl16347,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",37,43,45
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",3,1,
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,,
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",6,7,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,2,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",5,2,3
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",7,7,10
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",3,2,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",8,9,9
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",3,2,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",5,4,5
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",6,5,5
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",5,5,6
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",5,6,7
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",3,3,3
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",3,1,2
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,EihyELfXIWr,Cedar Associate Clinic,Keipsl14280,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,3,3
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",,,1
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,1,1
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,4,4
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,1,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",,1,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",10,12,10
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,2,1
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",29,39,45
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",7,6,7
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",44,45,43
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",8,12,16
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",39,44,50
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",12,11,12
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",15,16,16
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",18,24,24
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,TvIiM9I5ssO,Chepkanga Health Centre,Keipsl14335,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",19,26,25
