orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Dec,Mar-23,Jun-23
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Sub County Hospital,g73LYiD5P06,Burnt Forest Sub County Hospital,16347,,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,Y18_HV03-037,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",975,987,1028
Kenya,Uasin Gishu County,Ainabkoi Sub County,Ainabkoi/Olare Ward,Burnt Forest Sub County Hospital,g73LYiD5P06,Burnt Forest Sub County Hospital,16347,,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,Y18_HV03-036,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",401,411,428
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,q87Biem3tPi,Cedar Associate Clinic,14280,,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,Y18_HV03-029,,1,1,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,q87Biem3tPi,Cedar Associate Clinic,14280,,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,Y18_HV03-031,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,1,1
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,q87Biem3tPi,Cedar Associate Clinic,14280,,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,Y18_HV03-037,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",42,38,37
Kenya,Uasin Gishu County,Ainabkoi Sub County,Kapsoya Ward,Cedar Associate Clinic,q87Biem3tPi,Cedar Associate Clinic,14280,,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,Y18_HV03-036,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",25,23,25
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,SJL4k6Gl53C,MOH 731 On ART_<1 HV03-028,Y18_HV03-028,,1,,
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,Y18_HV03-029,,3,6,7
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,Y18_HV03-031,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",3,4,4
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,Y18_HV03-030,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",2,1,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,Y18_HV03-033,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",,1,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,Y18_HV03-032,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",2,2,2
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,Y18_HV03-035,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",10,10,10
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,Y18_HV03-034,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,7,1
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,Y18_HV03-037,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",171,173,209
Kenya,Uasin Gishu County,Moiben Sub County,Sergoit Ward,Chepkanga Health Centre,hmwxjORtUnv,Chepkanga Health Centre,14335,,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,Y18_HV03-036,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",68,98,89
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,SJL4k6Gl53C,MOH 731 On ART_<1 HV03-028,Y18_HV03-028,,,1,
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,Y18_HV03-029,,12,9,13
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,Y18_HV03-031,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,1,1
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,Y18_HV03-030,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",4,3,3
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,Y18_HV03-033,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",5,2,2
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,Y18_HV03-032,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",,1,2
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,Y18_HV03-035,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",8,14,12
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,Y18_HV03-037,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",125,132,157
Kenya,Uasin Gishu County,Kesses Sub County,Cheptiret/Kipchamo Ward,Chepkigen Health Centre,acAHfxFgxVa,Chepkigen Health Centre,14341,,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,Y18_HV03-036,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",54,61,73
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,Y18_HV03-029,,2,1,1
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,Y18_HV03-031,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",2,2,2
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,Y18_HV03-030,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,3,2
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,Y18_HV03-033,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",3,4,4
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,Y18_HV03-032,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",3,3,3
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,Y18_HV03-035,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",2,2,2
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,Y18_HV03-034,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",2,2,2
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,Y18_HV03-037,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",48,52,52
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Chepsaita Dispensary,UvPHBmZnKIu,Chepsaita Dispensary,14358,,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,Y18_HV03-036,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",13,12,12
Kenya,Uasin Gishu County,Turbo Sub County,Kamagut Ward,Cheramei Dispensary,tI2BjAPrXQZ,Cheramei Dispensary,14377,,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,Y18_HV03-029,,1,1,1
Kenya,Uasin Gishu County,Turbo Sub County,Kamagut Ward,Cheramei Dispensary,tI2BjAPrXQZ,Cheramei Dispensary,14377,,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,Y18_HV03-030,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,1,1
Kenya,Uasin Gishu County,Turbo Sub County,Kamagut Ward,Cheramei Dispensary,tI2BjAPrXQZ,Cheramei Dispensary,14377,,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,Y18_HV03-033,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",3,2,2
Kenya,Uasin Gishu County,Turbo Sub County,Kamagut Ward,Cheramei Dispensary,tI2BjAPrXQZ,Cheramei Dispensary,14377,,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,Y18_HV03-032,"This is a summary count of patients who: 1. Started therapy this month and 2. Started therapy before this month but made a visit to collect drugs this month and 3. Started therapy before this month but did not make a visit to the facility during this month because had picked enough drugs (during earlier visits before this month) to cover the reporting month Note: Currently on therapy, covering those who picked drugs before the reporting month, does not discount for deaths that may have occurred since the drugs where picked. These number are however may be negligible because the time interval (of 3 months) covered is quite narrow.",1,2,2
