orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2021,Jan to Mar 2022,Apr to Jun 2022
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,261.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,11.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,18.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,4.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,24.0,
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Lwala Dispensary,nMhTNI43tXX,Lwala Dispensary,Keipsl13740,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,51.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Lwanda Dispensary,KUWEmbWKE4w,Lwanda Dispensary,Keipsl13741,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,15.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,21.0,
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Midida Dispensary,S4IL4874EtX,Midida Dispensary,Keipsl17342,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,2.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Midoti Dispensary,mpYpmo5LNhl,Midoti Dispensary,Keipsl13804,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,15.0,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Mt Kenya Sub-District Hospital,XtTLbWvTkQp,Mt Kenya Sub-District Hospital,Keipsl10739,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,1.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Ndiwa Dispensary,n8ajmvbe2Wa,Ndiwa Dispensary,Keipsl13844,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,6.0,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Ntimaru Sub-District Hospital,UfAfa4mGC3s,Ntimaru Sub-District Hospital,Keipsl13858,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,250.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Nyamanga Dispensary,QT4bZWY5x0w,Nyamanga Dispensary,Keipsl13896,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,6.0,
Kenya,Migori County,Suna East Sub County,Kakrao Ward,Nyarongi Dispensary,UHZMKC7q9Gp,Nyarongi Dispensary,Keipsl13940,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,11.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Obware Dispensary,jaMrAfYv1Yb,Obware Dispensary,Keipsl20568,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,7.0,
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Olasi Dispensary,Qw86piPnm29,Olasi Dispensary,Keipsl13975,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,4.0,
Kenya,Migori County,Uriri Sub County,Central kanyamkago Ward,Ombo Kowiti,F17JxQS4Chv,Ombo Kowiti,Keipsl17039,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,6.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Ongito Dispensary,FcbJ8vjBu65,Ongito Dispensary,Keipsl13988,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,5.0,
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Osogo Dispensary,mrvlEHVbL2B,Osogo Dispensary,Keipsl13997,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,1.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Otati Dispensary,PpZwD4e4WRH,Otati Dispensary,Keipsl13999,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,18.0,
Kenya,Migori County,Uriri Sub County,Central kanyamkago Ward,Piny Owacho Dispensary,DWKHk0j71Kv,Piny Owacho Dispensary,Keipsl17343,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,16.0,
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Riat Dispensary (Migori),Tcjz8aNkJpG,Riat Dispensary (Migori),Keipsl14047,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,8.0,
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Sibuoche Dispensary,wPFgwOghtSj,Sibuoche Dispensary,Keipsl14082,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,26.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Sori Lakeside Nursing and Maternity Home,xAQmU8u9yNL,Sori Lakeside Nursing and Maternity Home,Keipsl14098,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,16.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,St Joseph Mission Hospital,MfYso6C8GGp,St Joseph Mission Hospital,Keipsl14110,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,23.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,St Monica Rapogi Health Centre,IQkVzDLUlGF,St Monica Rapogi Health Centre,Keipsl14121,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,22.0,
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Tisinye Dispensary,Mgl6zatdbid,Tisinye Dispensary,Keipsl14149,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,5.0,
Kenya,Migori County,Rongo Sub County,East kamagambo Ward,Verna Health Centre,jgjccFJ0xg8,Verna Health Centre,Keipsl14166,,wx9D2px9nQ7,"TB_PREV (D, DSD, Age/Sex/NewExistingArt/HIVStatus): IPT",TB_PREV_D_DSD_Age_Sex_NewExArt_HIVStatus,"Number of ART patients who are expected to complete a course of TB preventive therapy during the reporting period (for programs using continuous IPT, this includes only the patients who are scheduled to complete the first 6 months of therapy)",,21.0,
