orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Bukaya Health Centre,ndBnE6yUjoy,Bukaya Health Centre,15817,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,3,3
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,wcM6pww7h2a,Bukura Health Centre,15820,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,4,6
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Bululwe Dispensary,xc5Gf81YH48,Bululwe Dispensary,25831,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Mumias West Sub County,Musanda Ward,Bungasi Health Centre,wXYxrsjOc8d,Bungasi Health Centre,15827,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,7
Kenya,Kakamega County,Navakholo Sub County,Ingoste-matiha Ward,Bushiri Health Centre,dI28kasf8Jj,Bushiri Health Centre,15833,health centre,Hp2jBjAsu8U,Number on Maternal HAART,,,6,5,6
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Butere Sub County Hospital,OVV0fHS7fux,Butere Sub County Hospital,15836,,Hp2jBjAsu8U,Number on Maternal HAART,,,5,6,9
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Butingo Dispensary,Tns72Eh3EfT,Butingo Dispensary,20043,,Hp2jBjAsu8U,Number on Maternal HAART,,,5,5,5
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Buyangu Dispensary,HgUWMWpA1gT,Buyangu Dispensary,20752,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,2
Kenya,Kakamega County,Ikolomani Sub County,Idakho Central Ward,Buyemi Dispensary(Ikolomani),O9z0alrbAid,Buyemi Dispensary(Ikolomani),22544,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,3
Kenya,Migori County,Uriri Sub County,South Kanyamkago Ward,Bware Health Center,wd25QXppWr2,Bware Health Center,13519,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,2
Kenya,Kakamega County,Malava Sub County,Butali/Chegulo Ward,Chebwai Mission Dispensary,JTL8OVhlUqF,Chebwai Mission Dispensary,15849,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,3,3
Kenya,Kakamega County,Malava Sub County,Butali/Chegulo Ward,Chegulo Dispensary,LJ5JNqUKr2k,Chegulo Dispensary,15850,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Chekalini Health Centre,Ci1bld843vy,Chekalini Health Centre,15851,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,5,4
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Chepkombe Dispensary,QH0LOZZ4RPb,Chepkombe Dispensary,21088,About 100m from Shagungu Primary school,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,2
Kenya,Kakamega County,Malava Sub County,South Kabras Ward,Chevoso Dispensary,mfEvntdmjUe,Chevoso Dispensary,15857,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,5,3
Kenya,Tharaka Nithi County,Tharaka South Sub County,Chiakagira Ward,Chiakariga Health Centre,lwUfSBkSOE0,Chiakariga Health Centre,11969,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Shinyalu Sub County,Isukha South Ward,Chief Milimu Dispensary,cMV2EgW6Tza,Chief Milimu Dispensary,16144,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,2,3
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Chimoi Dispensary,D4qI2X6dXcu,Chimoi Dispensary,15858,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,2
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Chinato Health Centre,kVVmxGZKCfA,Chinato Health Centre,13526,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Chirobani Dispensary,milsZKQ58A4,Chirobani Dispensary,22441,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Chogoria (PCEA) Hospital,XgnBT8Pug4r,Chogoria (PCEA) Hospital,11970,,Hp2jBjAsu8U,Number on Maternal HAART,,,6,4,4
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chogoria Hospital Chuka Medical Center,WlzF2rt1FRJ,Chogoria Hospital Chuka Medical Center,22364,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Chombeli Health Centre,S9Q1bx9tpZz,Chombeli Health Centre,15859,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,4,2
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka Cottage Hospital,ULobKkMnBuO,Chuka Cottage Hospital,11972,,Hp2jBjAsu8U,Number on Maternal HAART,,,,,1
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka County Refferal Hospital,sD0C4mSXA4H,Chuka County Refferal Hospital,11973,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,4
Kenya,Migori County,Awendo Sub County,West Sakwa Ward,Dede Health Centre,WG7O02P8x4T,Dede Health Centre,13532,,Hp2jBjAsu8U,Number on Maternal HAART,,,11,10,8
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Diruma Dispensary,LYR8fhhFOaQ,Diruma Dispensary,16268,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,2,3
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,Ky6P5BmX0sQ,Ebuhala Health Centre,20515,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,W1S8ml7ActI,Ekambuli Health Centre,20673,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,4,3
Kenya,Kakamega County,Mumias East Sub County,East Wanga Ward,Eluche Dispensary,iWFObHTUbzT,Eluche Dispensary,18361,About 5km along Mumias - Kakamega road,Hp2jBjAsu8U,Number on Maternal HAART,,,1,2,2
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Elukhambi Dispensary,pZd75ZZ55tI,Elukhambi Dispensary,15872,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Elwakana Dispensary,rD34qFui1sH,Elwakana Dispensary,22668,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Elwangale Health Centre,PMtDVZGDXRv,Elwangale Health Centre,16714,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Elwasambi Dispensary,sKHkoTOfodh,Elwasambi Dispensary,15873,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Elwesero Model Health Centre,fVYB9g9ByWU,Elwesero Model Health Centre,15874,,Hp2jBjAsu8U,Number on Maternal HAART,,,5,6,4
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Emaira Dispensary,GIFeW39NUTr,Emaira Dispensary,25697,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Emalindi Health Centre,h5OdkQ5jKdv,Emalindi Health Centre,17409,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,3,3
Kenya,Kakamega County,Navakholo Sub County,Ingoste-matiha Ward,Ematiha Dispensary,FGkaUMhNlgb,Ematiha Dispensary,16867,dispensary,Hp2jBjAsu8U,Number on Maternal HAART,,,3,2,3
Kenya,Kakamega County,Lurambi Sub County,Butsotso East Ward,Emukaba Dispensary,rGIiGfPUc5P,Emukaba Dispensary,20039,Kakamega malava route turn left after Bishopstam to emukaba market,Hp2jBjAsu8U,Number on Maternal HAART,,,4,3,3
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Emung'abo Dispensary,uShUZhhFGa4,Emung'abo Dispensary,25506,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,2,2
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Emusanda Dispensary,DkcS7mBduV7,Emusanda Dispensary,16762,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,4,5
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Emutsesa Health Centre,guZb4if7tPO,Emutsesa Health Centre,16055,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshiabwali Health Centre,WKpi4HTOfa6,Eshiabwali Health Centre,19899,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshibinga Health Centre,e5jvA8P3nmJ,Eshibinga Health Centre,21788,operational,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Mumias West Sub County,Musanda Ward,Eshikalame Dispensary,pAjKlmU1EzO,Eshikalame Dispensary,20679,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,5,6
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Eshikhuyu Dispensary,rEKNga4CgFK,Eshikhuyu Dispensary,15882,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,3
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Eshikulu Dispensary,ozud4J6eShX,Eshikulu Dispensary,17217,In South Wanga Division,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Eshimukoko Health Centre,hVOEvLLuWx6,Eshimukoko Health Centre,16114,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,3
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshinutsa Health Centre,dAnPb1AZoKy,Eshinutsa Health Centre,16115,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,3
Kenya,Kakamega County,Navakholo Sub County,Shinoyi-shikomari-esumeiya Ward,Eshiongo Dispensary,hUDoz9oxecE,Eshiongo Dispensary,15883,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Gaciongo Dispensary,eKeevmjKeuN,Gaciongo Dispensary,12024,,Hp2jBjAsu8U,Number on Maternal HAART,,,,1,1
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,cmay4WXRmhA,Gatunga Health Centre,12034,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,gTC4YDSbhb6,Gatunga Model Health Centre,18080,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,3
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,George Mudenyo Kadima Nasio Trust (Mumias West),Tkx50aupWkz,George Mudenyo Kadima Nasio Trust (Mumias West),22949,It is situated along Bukaya Musanda raod in mumias west Sub County,Hp2jBjAsu8U,Number on Maternal HAART,,,4,4,5
Kenya,Migori County,Kuria East Sub County,Gokeharaka/Getambwega Ward,Getambwega Dispensary,nt3hEvSThtX,Getambwega Dispensary,13565,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,xa8ZMxIarv6,Giribe Dispensary,13576,located in suba West division and its a GOK facility,Hp2jBjAsu8U,Number on Maternal HAART,,,4,6,7
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,GK Prisons Dispensary (Kakamega Central),yanWZpO1esQ,GK Prisons Dispensary (Kakamega Central),15892,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,4,3
Kenya,Migori County,Suna East Sub County,God Jope Ward,God Jope Dispensary,G44EhGVs2FX,God Jope Dispensary,13582,situated in Suba East Division,Hp2jBjAsu8U,Number on Maternal HAART,,,3,5,4
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,Dp9uga9zfqH,God Kwer Dispensary,13583,Situated in Suba West division and its a GOK Facility,Hp2jBjAsu8U,Number on Maternal HAART,,,4,5,5
Kenya,Migori County,Kuria East Sub County,Gokeharaka/Getambwega Ward,Gosebe Dispensary,XlWkXi5IeMS,Gosebe Dispensary,20959,Its a facility within Gokeharaka ward next to tisinye Health Centre.,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Migori County,Nyatike Sub County,Got Kachola Ward,Got Kachola Dispensary,H8zbf1TS3qy,Got Kachola Dispensary,19928,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,2,3
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Got Orango Dispensary,LbmVLnLqHYT,Got Orango Dispensary,24282,Around Got Orango Secondary School Got Orango Sub Location Nyatike Sub county,Hp2jBjAsu8U,Number on Maternal HAART,,,3,2,4
Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward,Gwitembe Health Centre,fb6IuqPC7fr,Gwitembe Health Centre,13597,,Hp2jBjAsu8U,Number on Maternal HAART,,,,1,1
Kenya,Kakamega County,Ikolomani Sub County,Idakho East Ward,Iguhu Sub County Hospital,WVQA3Ztjy6t,Iguhu Sub County Hospital,15899,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,6,7
Kenya,Kakamega County,Malava Sub County,South Kabras Ward,Ikhanyi Dispensary,vq7jv4emC3f,Ikhanyi Dispensary,20921,Dispensary,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ikomero Health Centre,WRugAsHxL6F,Ikomero Health Centre,19900,,Hp2jBjAsu8U,Number on Maternal HAART,,,,,2
Kenya,Tharaka Nithi County,Mwimbi Sub County,Ganga Ward,Ikumbo Dispensary,RH8vF3k8STY,Ikumbo Dispensary,12079,,Hp2jBjAsu8U,Number on Maternal HAART,,,,,1
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ikuywa Dispensary,FkiRDv9jRrl,Ikuywa Dispensary,16717,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ileho Health Centre,d4U4gk3e0uD,Ileho Health Centre,15900,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,5,3
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Imalaba Dispensary,ZWaly1q0aqs,Imalaba Dispensary,16484,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Imanga Health Centre,UV4fccuhV0R,Imanga Health Centre,18941,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Imbiakalo Dispensary,z3XPCm6Ssp3,Imbiakalo Dispensary,15901,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,4,3
Kenya,Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,rVLDPAPrFsC,Imulama Dispensary,16481,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,FqsoLjbSI9A,Indangalasia Dispensary,17929,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Iraha Dispensary,cdSguOsrorH,Iraha Dispensary,13619,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Iranda Health Centre,XGZfxVpbX5c,Iranda Health Centre,18939,HEALTH CENTRE,Hp2jBjAsu8U,Number on Maternal HAART,,,,,2
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Isibania Mission Health Centre,wKoJ3NCXobv,Isibania Mission Health Centre,13624,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,gFC5kCFDDqG,Isibania Sub-District Hospital,13625,,Hp2jBjAsu8U,Number on Maternal HAART,,,6,9,7
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Isumba Dispensary,Wmm9bP13tUz,Isumba Dispensary,19991,Shibuli Bukura Road Branch left the bridge to Isumba,Hp2jBjAsu8U,Number on Maternal HAART,,,,1,2
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Itete Dispensary,DnoqaWqpOTa,Itete Dispensary,25720,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Shinyalu Sub County,Murhanda Ward,Ivochio Dispensary,iw6A6nx6ugM,Ivochio Dispensary,21089,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,2
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Ivona Wayside Clinic,WiLq3ZTB8kR,Ivona Wayside Clinic,15905,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Jamia Medical Centre,IPuJB69xbia,Jamia Medical Centre,15906,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Jevros Clinic,naa6PTuNZM4,Jevros Clinic,13635,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,2
Kenya,Tharaka Nithi County,Igambangombe Sub County,Mariani Ward,Kaanwa Dispensary,GeQ8joSYNcm,Kaanwa Dispensary,12119,,Hp2jBjAsu8U,Number on Maternal HAART,,,4,4,5
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Kaare Dispensary,vjX2moFDHOH,Kaare Dispensary,12120,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kabururu Dispensary,K5G6E7PhwOy,Kabururu Dispensary,17766,,Hp2jBjAsu8U,Number on Maternal HAART,,,,1,1
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Kabuto Dispensary,WDe0umtdbif,Kabuto Dispensary,13639,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,Z7ruKy2DyTa,Kadem Tb & Leprosy Dispensary,13640,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,7,6
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kajuki Health Centre,R3tvYrwsSZA,Kajuki Health Centre,12132,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Kakamega County General Hospital,Hz3BwMUktOJ,Kakamega County General Hospital,15915,,Hp2jBjAsu8U,Number on Maternal HAART,,,6,12,7
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Kakamega Forest Dispensary,kWzAmRGUHal,Kakamega Forest Dispensary,15914,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Kamashia Dispensary,BEjIOW8DUVY,Kamashia Dispensary,18802,About 5km along Ekero - Butere road.,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,3
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kambandi Dispensary,s11x854JKz0,Kambandi Dispensary,12162,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Kambiri Health Centre,qknYkm1vsuY,Kambiri Health Centre,15916,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,38,37
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Kamuchisu Dispensary,HS7PZGZvTEP,Kamuchisu Dispensary,20674,Dispensary,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kamwimbi Dispensary,vK0jYGSOYc5,Kamwimbi Dispensary,20561,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Kanga Onditi Dispensary,VdCMsRPURzu,Kanga Onditi Dispensary,21395,Situated in Kaler Division Nyatike Sub-county,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,1
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Kangeso Dispensary,WfFj7AViPVL,Kangeso Dispensary,22980,Kangeso Dispensary is located in South Kamagambo Ward 5km from Ngere,Hp2jBjAsu8U,Number on Maternal HAART,,,3,3,2
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kanyuru Dispensary,eU5yfWYenMm,Kanyuru Dispensary,12188,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,Karungu Sub-County Hospital,NRf14PUD9xc,Karungu Sub-County Hospital,13656,,Hp2jBjAsu8U,Number on Maternal HAART,,,8,16,10
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kathangacini Dispensary,jSOWQUkhPVF,Kathangacini Dispensary,12222,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Migori County,Kuria East Sub County,Nyabasi East Ward,Kegonga Sub County Hospital,NoZjHcIDHGW,Kegonga Sub County Hospital,13663,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Migori County,Kuria West Sub County,Bukira East Ward,Kehancha Mother and Child Hospital,bSxPFKvm0Qh,Kehancha Mother and Child Hospital,13665,,Hp2jBjAsu8U,Number on Maternal HAART,,,1,1,1
Kenya,Migori County,Kuria West Sub County,Bukira East Ward,Kehancha Sub County Hospital,dwu3NQizNkT,Kehancha Sub County Hospital,13726,Located in Kehancha town,Hp2jBjAsu8U,Number on Maternal HAART,,,6,6,5
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Khalaba Health Centre,r5bAjjkOcRq,Khalaba Health Centre,15931,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kharanda Health Centre,vK6NKz2Sr8B,Kharanda Health Centre,15934,,Hp2jBjAsu8U,Number on Maternal HAART,,,5,5,3
Kenya,Kakamega County,Mumias East Sub County,East Wanga Ward,Khaunga Dispensary,hbWUwbyiJhb,Khaunga Dispensary,15936,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,4
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Level IV Hospital,kyuG50xCh7R,Khwisero Level IV Hospital,15940,,Hp2jBjAsu8U,Number on Maternal HAART,,,3,4,3
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Kiamuchairu Health Centre,ijkWLvIGDoy,Kiamuchairu Health Centre,12272,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiamuchii Dispensary,F7l9HXY2HWw,Kiamuchii Dispensary,12273,,Hp2jBjAsu8U,Number on Maternal HAART,,,2,2,2
