orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Chekalini Dispensary,bGFvaIwXaDb,Chekalini Dispensary,Keipsl15851,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,4.0
Kenya,Kakamega County,Malava Sub County,South Kabras Ward,Chevoso Dispensary,KUohW8i0Gsf,Chevoso Dispensary,Keipsl15857,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,5.0,1.0
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Chimoi Health Centre,x2OKdSbrPIf,Chimoi Health Centre,Keipsl15858,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,2.0
Kenya,Migori County,Kuria East Sub County,Nyabasi west Ward,Chinato Dispensary,S5VCIpeziQF,Chinato Dispensary,Keipsl13526,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Chogoria (PCEA) Hospital,Klg19B8YZ4f,Chogoria (PCEA) Hospital,Keipsl11970,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,9.0,5.0,
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Chombeli Health Centre,ETlSNctdcvd,Chombeli Health Centre,Keipsl15859,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,2.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka Cottage Hospital,psHTPguSW3j,Chuka Cottage Hospital,Keipsl11972,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,1.0
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Chuka District Hospital,EWTRe1nWQoJ,Chuka District Hospital,Keipsl11973,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,6.0,,4.0
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Dede Dispensary,UqBhl4wPucH,Dede Dispensary,Keipsl13532,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,13.0,16.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Duruma,HkslWRBHgWw,Duruma,Keipsl16268,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,3.0,
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,NmGRTyym69K,Ebuhala Health Centre,Keipsl20515,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,4.0,4.0
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Eluche,knlE2BgMu4I,Eluche,Keipsl18361,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,4.0,2.0
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Elwangale Health Centre,HXHJSYE9j0K,Elwangale Health Centre,Keipsl16714,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,,1.0
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Elwasambi Dispensary,EhopbJERmGj,Elwasambi Dispensary,Keipsl15873,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,2.0
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Elwesero Dispensary,cIiI44NtRvt,Elwesero Dispensary,Keipsl15874,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,6.0,5.0,6.0
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Emalindi Health Centre,CkwTyWkQAFH,Emalindi Health Centre,Keipsl17409,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Kakamega County,Navakholo Sub County,Ingoste-Matiha Ward,Ematiha Dispensary,Ws1eXFUD2qy,Ematiha Dispensary,Keipsl16867,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,1.0,2.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso East Ward,Emukaba Dispensary,bvcIVkFbDCd,Emukaba Dispensary,Keipsl20039,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,4.0,4.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Emusanda Dispensary,kD0UMkfV4pI,Emusanda Dispensary,Keipsl16762,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,3.0,3.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Eregi Mission Health Centre,gGGJkKwBMXx,Eregi Mission Health Centre,Keipsl15881,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,,1.0
Kenya,Kakamega County,Khwisero Sub County,Kisa East Ward,Eshiabwali Dispensary,gixzqBcx8z5,Eshiabwali Dispensary,Keipsl19899,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,3.0,3.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Eshikhuyu Dispensary,cOkGD6M5ReF,Eshikhuyu Dispensary,Keipsl15882,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,4.0
Kenya,Kakamega County,Mumias West Sub County,Etenje Ward,Eshikulu Dispensary,XNb548oECDM,Eshikulu Dispensary,Keipsl17217,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,1.0
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Eshimukoko Health Centre,xkILNDqdYoN,Eshimukoko Health Centre,Keipsl16114,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,
Kenya,Kakamega County,Navakholo Sub County,Shinoyi-Shikomari-Esumeiya Ward,Eshiongo Dispensary,EjOKrsGNsMS,Eshiongo Dispensary,Keipsl15883,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,2.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Eshirembe Dispensary,z0OHFZb3gji,Eshirembe Dispensary,Keipsl17133,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Gaciongo Dispensary,lHBlhga9mxt,Gaciongo Dispensary,Keipsl12024,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,3.0,
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Gatunga Health Centre,UVqXkWGPMha,Gatunga Health Centre,Keipsl12034,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Gatunga Model Health Centre,vDavi1lTko3,Gatunga Model Health Centre,Keipsl18080,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,1.0
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Getambwega Dispensary,GyjbfltRaHc,Getambwega Dispensary,Keipsl13565,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,X6XojQ5huUE,Giribe Dispensary,Keipsl13576,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,8.0,12.0,
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,GK Prisons Dispensary (Kakamega Central),KJCkBDQw2aP,GK Prisons Dispensary (Kakamega Central),Keipsl15892,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,,
Kenya,Migori County,Suna East Sub County,God jope Ward,God Jope Dispensary,ElPdSsh4TMc,God Jope Dispensary,Keipsl13582,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,6.0,8.0,
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,W250WRhfzbG,God Kwer Dispensary,Keipsl13583,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,8.0,14.0,
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,5.0,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Gwitembe Dispensary,K4fzIw47V6n,Gwitembe Dispensary,Keipsl13597,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,2.0,
Kenya,Kakamega County,Ikolomani Sub County,Idakho East Ward,Iguhu District Hospital,VxahBZgIXxA,Iguhu District Hospital,Keipsl15899,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,9.0,10.0,6.0
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Ikuu Dispensary,hdruOpsxv36,Ikuu Dispensary,Keipsl12081,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ikuywa Dispensary,CImy8GUdxi7,Ikuywa Dispensary,Keipsl16717,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,3.0,
Kenya,Kakamega County,Shinyalu Sub County,Isukha East Ward,Ileho Health Centre,UYqpaKU9WKu,Ileho Health Centre,Keipsl15900,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,2.0,6.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Imalaba Dispensary,cUPtCTFImDm,Imalaba Dispensary,Keipsl16484,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,,3.0
Kenya,Kakamega County,Butere Sub County,Marama Central Ward,Imanga Health Centre,Gz9VQPYbDf3,Imanga Health Centre,Keipsl18941,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,1.0,
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Imbiakalo Dispensary,eLakUDI3bV8,Imbiakalo Dispensary,Keipsl15901,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,4.0,3.0,1.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,xj3rH73Rr5X,Imulama Dispensary,Keipsl16481,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Indangalasia Dispensary,KKP2na2zaas,Indangalasia Dispensary,Keipsl17929,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,1.0,
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Iraha Dispensary,zceQ5di5kcG,Iraha Dispensary,Keipsl13619,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,XO8ebZDcfIN,Isibania Sub-District Hospital,Keipsl13625,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,16.0,20.0,
Kenya,Kakamega County,Lurambi Sub County,Butsotso Central Ward,Isumba Dispensary,NPsBPu02T9Q,Isumba Dispensary,Keipsl19991,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,1.0
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Jamia Medical Centre,JUq1zHlqt8L,Jamia Medical Centre,Keipsl15906,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,,2.0
Kenya,Tharaka Nithi County,Chuka Sub County,Mariani Ward,Kaanwa Dispensary,bpQjQEeuAzO,Kaanwa Dispensary,Keipsl12119,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,4.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kabuto Dispensary,yQH3PtoIYuH,Kabuto Dispensary,Keipsl13639,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,LrJMhkHJ5Kj,Kadem Tb & Leprosy Dispensary,Keipsl13640,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,10.0,21.0,14.0
Kenya,Tharaka Nithi County,Igambang'ombe Sub County,Igambang'ombe Ward,Kajuki Health Centre,bZBzAIFg2YN,Kajuki Health Centre,Keipsl12132,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,1.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Kakamega Forest Dispensary,MYJske2cnya,Kakamega Forest Dispensary,Keipsl15914,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,5.0,1.0,3.0
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Kakamega Provincial General Hospital (PGH),aD6OjXvR0xw,Kakamega Provincial General Hospital (PGH),Keipsl15915,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,19.0,13.0,21.0
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Kamashia Dispensary,mZGd6TyIDyj,Kamashia Dispensary,Keipsl18802,MOH Dispensary,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,,2.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Kambiri Health Centre,xNvfQSlV2lz,Kambiri Health Centre,Keipsl15916,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,3.0,4.0
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kamwathu Dispensary,JIeuKUhcULm,Kamwathu Dispensary,Keipsl12170,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,,1.0
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Karungu Sub-District Hospital,W725gMy6oWs,Karungu Sub-District Hospital,Keipsl13656,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,22.0,26.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kehancha Mother & Child Hospital,ugUxBUiz8Hi,Kehancha Mother & Child Hospital,Keipsl13665,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Khalaba Health Centre,qoQ0gLxDLQP,Khalaba Health Centre,Keipsl15931,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,3.0,1.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kharanda Dispensary,G7e5UYIpsSz,Kharanda Dispensary,Keipsl15934,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,3.0
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Khaunga Dispensary,RIfFuHefeLN,Khaunga Dispensary,Keipsl15936,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,3.0,3.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Health Centre,wNpawur6EMY,Khwisero Health Centre,Keipsl15940,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,7.0,5.0,3.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Kiamuchairu Health Centre,aQN1xlOQVLL,Kiamuchairu Health Centre,Keipsl12272,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,1.0,1.0
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Kiangondu Dispensary,dun4Ffa4UQm,Kiangondu Dispensary,Keipsl12277,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Kibugua Health Centre,GWGU5sLBMGH,Kibugua Health Centre,Keipsl12288,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,5.0,3.0
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kibunga Sub-District Hospital,MnVkYrRhRwA,Kibunga Sub-District Hospital,Keipsl23887,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiereni Dispensary,G3EbXsPHdL0,Kiereni Dispensary,Keipsl12297,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,SId8S6Yx9dS,Kilingili Health Centre,Keipsl15945,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,2.0,4.0
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,4.0,2.0,
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kisembe Dispensary,DQg9oHt5IxZ,Kisembe Dispensary,Keipsl20044,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Kitere,zgpRV7xmARW,Kitere,Keipsl17341,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,3.0,5.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,5.0,2.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,5.0,4.0,
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,1.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,2.0,2.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,QTTmbcbP8a6,Kombe Dispensary,Keipsl13713,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,,
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,e48dz4Da7V7,Kongoni Health Centre,Keipsl15955,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,6.0,2.0,4.0
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,7.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,,1.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,lLzvNFrGnFz,FY22 Results Analytic Indicators: PMTCT_ART Total Numerator,,,1.0,2.0,
