orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",137,136,125
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",33,36,33
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",198,196,192
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",48,49,54
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",160,168,172
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",65,62,64
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",143,148,155
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",67,69,76
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",8,8,6
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,2,2
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",96,102,100
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",50,47,47
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",61,59,58
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",32,33,32
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",30,32,36
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",26,29,30
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",18,21,22
Kenya,Kajiado County,Kajiado North Sub County,Nkaimurunya Ward,Beacon of Hope Clinic (Kajiado),o7MMvSioNJn,Beacon of Hope Clinic (Kajiado),Keipsl16667,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",19,20,18
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",3,4,3
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",8,7,8
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",5,6,6
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",4,4,7
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",6,6,6
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",13,14,15
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,3,2
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",23,24,22
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",3,3,4
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",48,56,43
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",8,9,9
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",39,34,46
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",11,12,8
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",35,36,32
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",15,17,18
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",35,37,40
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",15,16,18
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",5,6,4
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",8,8,7
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",34,44,42
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",17,19,18
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",26,31,32
Kenya,Kajiado County,Kajiado Central Sub County,Matapato north Ward,Bisil Health Centre,QZwDp4lHXWp,Bisil Health Centre,Keipsl14259,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",9,9,13
