orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,2,2
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",18,20,20
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",12,11,10
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",29,30,26
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",12,11,11
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",21,22,22
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",5,5,4
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",6,6,5
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,3,2
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",18,17,20
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",7,8,9
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",9,8,7
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",10,9,8
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",6,8,10
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",3,5,4
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",2,2,4
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,3
Kenya,Nyandarua County,Ndaragwa Sub County,Kiritta Ward,Baari Health Centre,mJzeKiO6YML,Baari Health Centre,Keipsl10043,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",2,2,1
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,2
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",4,3,3
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,3,3
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",5,6,4
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",4,6,3
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",3,3,5
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",12,14,18
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",6,7,7
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",33,28,26
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",8,7,10
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",34,33,32
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",11,13,15
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",51,55,51
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",13,17,18
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",52,54,53
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",19,24,28
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",37,39,42
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",23,21,17
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,2,3
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",6,6,7
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",25,25,29
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",15,15,19
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",17,18,16
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",14,15,12
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",11,11,12
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",8,8,12
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",8,8,11
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",6,6,7
Kenya,Nyandarua County,Kinangop Sub County,Magumu Ward,Bamboo Health Centre,LTOr1pNejds,Bamboo Health Centre,Keipsl10044,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",,1,
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,,
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,,
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,5,4
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,3,1
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,1
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,1,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,2,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",11,9,10
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",5,5,4
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",10,10,10
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",9,8,8
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",17,18,18
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",6,4,4
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",13,13,12
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",6,5,5
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",9,8,8
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",4,5,7
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",3,2,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",1,,
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",10,9,11
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",10,10,7
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",5,5,7
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",4,4,7
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,2,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",3,4,3
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",3,3,2
Kenya,Nyandarua County,Oljoroorok Sub County,Weru Ward,Chamuka (CDF) Dispensary,Q30hhBbLqPC,Chamuka (CDF) Dispensary,Keipsl18782,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Nyandarua County,Kinangop Sub County,Gathara Ward,Engineer District Hospital,V74oPiMhRTD,Engineer District Hospital,Keipsl10171,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,1,2
Kenya,Nyandarua County,Kinangop Sub County,Gathara Ward,Engineer District Hospital,V74oPiMhRTD,Engineer District Hospital,Keipsl10171,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",11,11,10
Kenya,Nyandarua County,Kinangop Sub County,Gathara Ward,Engineer District Hospital,V74oPiMhRTD,Engineer District Hospital,Keipsl10171,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",12,12,9
Kenya,Nyandarua County,Kinangop Sub County,Gathara Ward,Engineer District Hospital,V74oPiMhRTD,Engineer District Hospital,Keipsl10171,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",17,17,19
Kenya,Nyandarua County,Kinangop Sub County,Gathara Ward,Engineer District Hospital,V74oPiMhRTD,Engineer District Hospital,Keipsl10171,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",13,13,14
