orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2021,Jan to Mar 2022,Apr to Jun 2022
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Endiba Health Centre,PmVlDA3sd3f,Endiba Health Centre,Keipsl13544,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,79,64,73
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Esani Sub-District Hospital,c22EXoDqWgd,Esani Sub-District Hospital,Keipsl13548,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,163,156,153
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Esianyi Dispensary,eI2Yfn0x3PR,Esianyi Dispensary,Keipsl13549,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,129,164,109
Kenya,Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Etono Health Centre,jeYIuGg2DyN,Etono Health Centre,Keipsl13551,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,109,109,80
Kenya,Nyeri County,Kieni East Sub County,Gakawa Ward,Gakawa Dispensary,xPmai6KMGE1,Gakawa Dispensary,Keipsl10200,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,153,237,19
Kenya,Nyeri County,Mathira East Sub County,Magutu Ward,Gatei Dispensary,qkcl7vp9NlZ,Gatei Dispensary,Keipsl10210,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,161,242,142
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Gekano Health Centre (Manga),YFp1PyCdq4W,Gekano Health Centre (Manga),Keipsl13557,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,105,99,94
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Gesima Health Centre,eYOWlq17ijx,Gesima Health Centre,Keipsl13559,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,149,140,93
Kenya,Nyamira County,Manga Sub County,Manga Ward,Gesure Health Centre (Manga),TTOcTm3TRIv,Gesure Health Centre (Manga),Keipsl13562,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,55,96,68
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Getambwega Dispensary,GyjbfltRaHc,Getambwega Dispensary,Keipsl13565,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,137,249,177
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Getare Health Centre(Manga),RlNUvgpbRIS,Getare Health Centre(Manga),Keipsl13566,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,222,203,210
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Getongoroma Dispensary,sppfoPYJ7lS,Getongoroma Dispensary,Keipsl13569,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,167,144,93
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Gianchore Health Centre,TDSh0LBQeyz,Gianchore Health Centre,Keipsl13572,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,63,66,46
Kenya,Nyeri County,Nyeri South Sub County,Chinga Ward,Gichiche Health Centre,kuXGlhxNulo,Gichiche Health Centre,Keipsl10249,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,213,272,133
Kenya,Nyeri County,Tetu Sub County,Aguthi-gaaki Ward,Gichira Health Centre,igl2uhswO3Y,Gichira Health Centre,Keipsl10251,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,170,198,180
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Gietai (AIC) Dispensary,eSf2rhpbdQm,Gietai (AIC) Dispensary,Keipsl13574,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,16,20,28
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Girango Dispensary,Ep1uTMWHrTQ,Girango Dispensary,Keipsl13575,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,99,106,79
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,X6XojQ5huUE,Giribe Dispensary,Keipsl13576,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,349,306,243
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Gisage Dispensary,fp30Vhi4jSp,Gisage Dispensary,Keipsl13577,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,29,16,19
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,GK Prison Dispensary (Kingongo),TO1eMyR62eP,GK Prison Dispensary (Kingongo),Keipsl10286,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,245,333,321
Kenya,Migori County,Suna East Sub County,Suna central Ward,GK Prison Dispensary (Migori),nshUvITIh0p,GK Prison Dispensary (Migori),Keipsl17728,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,153,99,98
Kenya,Migori County,Suna East Sub County,God jope Ward,God Jope Dispensary,ElPdSsh4TMc,God Jope Dispensary,Keipsl13582,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,146,132,73
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,W250WRhfzbG,God Kwer Dispensary,Keipsl13583,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,466,311,201
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249,235,128
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Gwitembe Dispensary,K4fzIw47V6n,Gwitembe Dispensary,Keipsl13597,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,272,339,223
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Igena-Itambe Dispensary,NdFNV7sygVk,Igena-Itambe Dispensary,Keipsl13614,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,95,58,23
Kenya,Nyeri County,Tetu Sub County,Dedan Kimathi Ward,Ihururu Health Centre,w0Rkci6SsZP,Ihururu Health Centre,Keipsl10340,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,104,215,143
Kenya,Nyamira County,Manga Sub County,Manga Ward,Ikobe Health Centre(Manga),R95fcq0StKD,Ikobe Health Centre(Manga),Keipsl13616,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,163,128,96
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ikonge Dispensary,SuRNiXtqras,Ikonge Dispensary,Keipsl13617,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,72,137,68
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Imc Tekeleza Dice - Isebania,EPZl6j7ZwaB,Imc Tekeleza Dice - Isebania,Keipsl20019,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,393,418,445
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Imc Tekeleza Dice Clinic Karungu,RdfRcFkmHjo,Imc Tekeleza Dice Clinic Karungu,Keipsl19929,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,130,162,225
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Imc Tekeleza Dice Clinic Muhuru,RsO1nXu6gQe,Imc Tekeleza Dice Clinic Muhuru,Keipsl19930,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,280,164,143
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Iraha Dispensary,zceQ5di5kcG,Iraha Dispensary,Keipsl13619,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,159,113,75
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,XO8ebZDcfIN,Isibania Sub-District Hospital,Keipsl13625,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,483,682,470
Kenya,Nyeri County,Kieni East Sub County,Kabaru Ward,Island Farms Dispensary,rSRGO1CcrFh,Island Farms Dispensary,Keipsl10355,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,193,241,301
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Isoge Health Centre,bAV7SqNYqqu,Isoge Health Centre,Keipsl13626,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,32,23,26
Kenya,Nyeri County,Mathira West Sub County,Ruguru Ward,Itiati Dispensary,epu5FTT3ATn,Itiati Dispensary,Keipsl10360,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,103,169,112
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Itibo Mission Health Centre,UkpY5ZRsw4g,Itibo Mission Health Centre,Keipsl13628,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,119,145,101
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Jamii Hospital,XDbVRCbUerv,Jamii Hospital,Keipsl10368,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,116,158,134
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Jevros Clinic,TqUUJ63ZQVr,Jevros Clinic,Keipsl13635,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,108,100,104
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kabuto Dispensary,yQH3PtoIYuH,Kabuto Dispensary,Keipsl13639,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,160,184,135
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,LrJMhkHJ5Kj,Kadem Tb & Leprosy Dispensary,Keipsl13640,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,143,94,124
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Kaiyaba Dispensary,CulVPq3N4JO,Kaiyaba Dispensary,Keipsl10435,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,172,235,205
Kenya,Nyeri County,Nyeri South Sub County,Mahiga Ward,Kamoko Health Centre,OPRwXx2qkCY,Kamoko Health Centre,Keipsl10450,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,113,222,147
Kenya,Nyeri County,Mukurweini Sub County,Gikondi Ward,Karaba Health Centre (Nyeri South),xI4rEZVmhle,Karaba Health Centre (Nyeri South),Keipsl10476,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,93,178,143
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Karatina District Hospital,bAefCeKtkwu,Karatina District Hospital,Keipsl10485,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,990,1748,1197
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Karatina Nursing Home,tThEvFL6mol,Karatina Nursing Home,Keipsl10488,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,56,33,41
Kenya,Nyeri County,Kieni West Sub County,Mugunda Ward,Karemeno Dispensary,AiQeZTSDjwk,Karemeno Dispensary,Keipsl10490,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,138,139,143
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Karungu Sub-District Hospital,W725gMy6oWs,Karungu Sub-District Hospital,Keipsl13656,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,368,514,250
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,471,424,574
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kehancha Mother & Child Hospital,ugUxBUiz8Hi,Kehancha Mother & Child Hospital,Keipsl13665,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,147,214,237
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kemera Dispensary (Manga),tNjamPah9Sb,Kemera Dispensary (Manga),Keipsl13666,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,66,87,50
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Kenyambi Health Centre (Nyamira),frrQfvuPKrc,Kenyambi Health Centre (Nyamira),Keipsl16980,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,117,92,74
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyenya Health Centre,Gf2PWH1XP5T,Kenyenya Health Centre,Keipsl20141,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,69,109,57
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyerere Health Centre (Nyamira),n9uAwUyvSNn,Kenyerere Health Centre (Nyamira),Keipsl16280,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,180,166,88
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Kenyoro Health Centre,GtNtv1DHZxh,Kenyoro Health Centre,Keipsl13676,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,132,121,85
Kenya,Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Kerobo Health Centre,Zj3eNBTv4qm,Kerobo Health Centre,Keipsl17232,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,76,98,90
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Kerumbe Dispensary,em1ziVvKQKz,Kerumbe Dispensary,Keipsl16868,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,28,53,77
Kenya,Nyeri County,Mathira East Sub County,Konyu Ward,Kiamabara Dispensary,xvuyZNUP6uw,Kiamabara Dispensary,Keipsl10530,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,194,212,163
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Kiang'inda Health Centre,OA4SPe8uqVP,Kiang'inda Health Centre,Keipsl16989,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,108,101,72
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kiangoso Dispensary,sMSUrwHtPC1,Kiangoso Dispensary,Keipsl13684,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,83,50,44
Kenya,Nyeri County,Nyeri Central Sub County,Kiganjo/Mathari Ward,Kiganjo Health Centre,hqBYN7PmOmW,Kiganjo Health Centre,Keipsl10582,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,275,540,1191
Kenya,Nyamira County,Borabu Sub County,Nyansiongo Ward,Kijauri Sub District Hospital,qkkum9R2N2P,Kijauri Sub District Hospital,Keipsl13692,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249,389,230
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Kineni Dispensary,dT9OJV1jr8t,Kineni Dispensary,Keipsl13695,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,164,168,186
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Kinunga Health Centre,s3BwsrPMNh3,Kinunga Health Centre,Keipsl10615,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,111,230,169
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,207,205,91
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Kipkebe Health Centre,c8de0oBkwWx,Kipkebe Health Centre,Keipsl13698,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,46,37,26
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Kitere,zgpRV7xmARW,Kitere,Keipsl17341,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,141,188,120
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,171,148,142
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,267,366,171
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,206,270,31
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,227,208,76
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,QTTmbcbP8a6,Kombe Dispensary,Keipsl13713,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,123,103,129
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,186,239,126
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,370,301,387
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,176,144,128
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kuria District Hospital,wD9WA5ruFNS,Kuria District Hospital,Keipsl13726,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,591,729,526
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kwoyo Kodalo Dispensary,z9CHYVWxXHN,Kwoyo Kodalo Dispensary,Keipsl13729,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,241,225,213
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Lwala Dispensary,nMhTNI43tXX,Lwala Dispensary,Keipsl13740,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,707,533,347
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Lwanda Dispensary,KUWEmbWKE4w,Lwanda Dispensary,Keipsl13741,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,233,197,124
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Mission Dispensary,IAO3WS6Euh7,Macalder Mission Dispensary,Keipsl13744,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249,205,94
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Sub-District Hospital,kEpngRTXZui,Macalder Sub-District Hospital,Keipsl13745,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,277,401,231
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Machururiati Dispensary,XcTbxeCXjC9,Machururiati Dispensary,Keipsl13746,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,93,36,36
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Magombo Community Dispensary (Manga),UoxrJTjpPrX,Magombo Community Dispensary (Manga),Keipsl17134,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,96,128,96
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,URdVHDH4ffC,Magombo Health Centre,Keipsl13752,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,125,118,109
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa (SDA) Dispensary,d0lArDYcp9l,Magwagwa (SDA) Dispensary,Keipsl13755,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,47,9,14
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,nxJabbJYIsx,Magwagwa Health Centre,Keipsl13756,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,129,116,134
Kenya,Nyamira County,Manga Sub County,Manga Ward,Manga District Hospital,ehoWERaKINM,Manga District Hospital,Keipsl13766,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,189,166,109
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Mariwa Health Centre,Pvfw5TucKTw,Mariwa Health Centre,Keipsl13778,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,350,320,286
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mary Immaculate Hospital (Nyeri North),SBD6Iy0Irz6,Mary Immaculate Hospital (Nyeri North),Keipsl10700,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,133,251,206
Kenya,Nyamira County,Masaba North Sub County,Rigoma Ward,Masaba District Hospital,rpa370fUYeP,Masaba District Hospital,Keipsl13678,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,351,344,350
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,173,131,145
Kenya,Nyamira County,Nyamira North Sub County,Bokeira Ward,Matongo Health Centre,yZPMm6cDu9R,Matongo Health Centre,Keipsl13791,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,111,121,69
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Matoso Health Clinic,a6sKrTJDysy,Matoso Health Clinic,Keipsl13793,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,133,154,142
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Mecheo Dispensary,iqQov96fvwk,Mecheo Dispensary,Keipsl13800,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,55,56,49
Kenya,Nyamira County,Manga Sub County,Manga Ward,Medicare Medical Clinic (Manga),sWCUJE3pZ5S,Medicare Medical Clinic (Manga),Keipsl13801,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,152,110,109
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Midida Dispensary,S4IL4874EtX,Midida Dispensary,Keipsl17342,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,168,236,159
Kenya,Migori County,Suna East Sub County,Suna central Ward,Midoti Dispensary,mpYpmo5LNhl,Midoti Dispensary,Keipsl13804,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,121,240,168
