orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2021,Jan to Mar 2022,Apr to Jun 2022
Kenya,Nyeri County,Kieni West Sub County,Mugunda Ward,Karemeno Dispensary,AiQeZTSDjwk,Karemeno Dispensary,Keipsl10490,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,3,3
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyerere Health Centre (Nyamira),n9uAwUyvSNn,Kenyerere Health Centre (Nyamira),Keipsl16280,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Kenyoro Health Centre,GtNtv1DHZxh,Kenyoro Health Centre,Keipsl13676,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kiangoso Dispensary,sMSUrwHtPC1,Kiangoso Dispensary,Keipsl13684,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,3
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Machururiati Dispensary,XcTbxeCXjC9,Machururiati Dispensary,Keipsl13746,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,2
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,nxJabbJYIsx,Magwagwa Health Centre,Keipsl13756,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Manga Sub County,Manga Ward,Medicare Medical Clinic (Manga),sWCUJE3pZ5S,Medicare Medical Clinic (Manga),Keipsl13801,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Mochenwa Dispensary,cR4ZAcEadJY,Mochenwa Dispensary,Keipsl13818,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Mokomoni Health Centre,kc0At5ATdMs,Mokomoni Health Centre,Keipsl13820,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Motemorabu Dispensary,gkwBlG68ur4,Motemorabu Dispensary,Keipsl13824,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Ngo'nga Dispensary,bg3k7QjU0cx,Ngo'nga Dispensary,Keipsl17052,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Nyambari Geke Dispensary,NmAkoO2cRdw,Nyambari Geke Dispensary,Keipsl13905,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Masaba North Sub County,Rigoma Ward,Nyanchonori Dispensary,McEjxcnsyYl,Nyanchonori Dispensary,Keipsl13917,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Nyankono Dispensary,N8zC4EqUOXI,Nyankono Dispensary,Keipsl13932,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,2,1
Kenya,Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansabakwa Health Centre,FdFKuTromEc,Nyansabakwa Health Centre,Keipsl16990,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyanturago Health Centre,AobWX4TMtI4,Nyanturago Health Centre,Keipsl18446,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Awendo Sub County,Central sakwa Ward,Ombo Bita Dispensary,n25DtHKEJdp,Ombo Bita Dispensary,Keipsl17607,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Ongito Dispensary,FcbJ8vjBu65,Ongito Dispensary,Keipsl13988,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Rapcom Nursing and Maternity Home,lBENYbr65a3,Rapcom Nursing and Maternity Home,Keipsl14037,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,2,1
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Riakworo Dispensary,RgxW5js8msg,Riakworo Dispensary,Keipsl14044,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,2,2
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,1,1,1
Kenya,Nyeri County,Kieni West Sub County,Mugunda Ward,Bellevue Health Centre,tN11hhvhfMA,Bellevue Health Centre,Keipsl10055,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,1
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Embonga Health Centre,jANZbURSk7r,Embonga Health Centre,Keipsl13543,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyeri County,Mathira East Sub County,Magutu Ward,Gatei Dispensary,qkcl7vp9NlZ,Gatei Dispensary,Keipsl10210,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,3,3
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Imc Tekeleza Dice Clinic Muhuru,RsO1nXu6gQe,Imc Tekeleza Dice Clinic Muhuru,Keipsl19930,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,3
Kenya,Nyeri County,Mathira West Sub County,Ruguru Ward,Itiati Dispensary,epu5FTT3ATn,Itiati Dispensary,Keipsl10360,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kemera Dispensary (Manga),tNjamPah9Sb,Kemera Dispensary (Manga),Keipsl13666,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Kiang'inda Health Centre,OA4SPe8uqVP,Kiang'inda Health Centre,Keipsl16989,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,1
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Kineni Dispensary,dT9OJV1jr8t,Kineni Dispensary,Keipsl13695,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,3
Kenya,Nyamira County,Nyamira North Sub County,Bokeira Ward,Matongo Health Centre,yZPMm6cDu9R,Matongo Health Centre,Keipsl13791,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Ntimaru Sub-District Hospital,UfAfa4mGC3s,Ntimaru Sub-District Hospital,Keipsl13858,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Kuria West Sub County,Bukira Central/Ikerege Ward,Nyabokarange Dispensary,lz7nwFW7Gkz,Nyabokarange Dispensary,Keipsl13862,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Nyamakoroto Dispensary,PU3ovEZCkRS,Nyamakoroto Dispensary,Keipsl13895,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,1
Kenya,Nyamira County,Nyamira Sub County,Township Ward,Nyamira Adventist Health Centre,zgMGZoGqAAu,Nyamira Adventist Health Centre,Keipsl13911,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyangweta Health Centre,gKuWqHr3hsA,Nyangweta Health Centre,Keipsl16988,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,1
Kenya,Migori County,Suna West Sub County,Oruba Ward,Oasis Doctors Plaza,jjQI5cUgnDr,Oasis Doctors Plaza,Keipsl20051,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,,
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Ogango Health Centre,m2QEQ9OWh4l,Ogango Health Centre,Keipsl13964,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,1,1
Kenya,Migori County,Uriri Sub County,Central kanyamkago Ward,Ombo Kowiti,F17JxQS4Chv,Ombo Kowiti,Keipsl17039,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Nyamira North Sub County,Bokeira Ward,Orwaki Dispensary,SO8ygi02DgI,Orwaki Dispensary,Keipsl13994,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,3,3
Kenya,Migori County,Awendo Sub County,Central sakwa Ward,Otacho Dispensary,bmc6O3KlTcB,Otacho Dispensary,Keipsl13998,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Oyani SDA,CMFVPixHY3L,Oyani SDA,Keipsl14008,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,1,1
Kenya,Migori County,Uriri Sub County,Central kanyamkago Ward,Piny Owacho Dispensary,DWKHk0j71Kv,Piny Owacho Dispensary,Keipsl17343,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Rabondo Dispensary,PdIr8oh4FF9,Rabondo Dispensary,Keipsl14019,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Riat Dispensary (Migori),Tcjz8aNkJpG,Riat Dispensary (Migori),Keipsl14047,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Riechieri Health Centre,X9ChiK23hkV,Riechieri Health Centre,Keipsl14048,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,5,5
Kenya,Migori County,Rongo Sub County,Central kamagambo Ward,Royal Nursing Home,n7l4KtUjM8E,Royal Nursing Home,Keipsl14061,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,1,1
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Siruti Dispensary,ZbalQ9sqzft,Siruti Dispensary,Keipsl17051,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Suna West Sub County,Oruba Ward,St Akidiva Memorial Hospital,AXICYwdCHNx,St Akidiva Memorial Hospital,Keipsl14101,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,St Joseph Brothers,VXTUX5gPw33,St Joseph Brothers,Keipsl17576,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Thangathi Health Centre,HsrnrVj3FIE,Thangathi Health Centre,Keipsl11090,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Winjo Dispensary,wRpOfzydLIS,Winjo Dispensary,Keipsl14173,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,2,2,2
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Aneko Dispensary,GTQL2pAye6e,Aneko Dispensary,Keipsl13478,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Suna East Sub County,Kakrao Ward,Anjego Dispensary,pGrf9xz0D26,Anjego Dispensary,Keipsl13480,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,2,2
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Bware Dispensary,ERBzFWUNm2u,Bware Dispensary,Keipsl13519,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Esani Sub-District Hospital,c22EXoDqWgd,Esani Sub-District Hospital,Keipsl13548,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,2,3
Kenya,Migori County,Suna East Sub County,Suna central Ward,GK Prison Dispensary (Migori),nshUvITIh0p,GK Prison Dispensary (Migori),Keipsl17728,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,1,1
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Igena-Itambe Dispensary,NdFNV7sygVk,Igena-Itambe Dispensary,Keipsl13614,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Jamii Hospital,XDbVRCbUerv,Jamii Hospital,Keipsl10368,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,4
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Mogori-Komasimo Health Centre,s5PiipA6x6L,Mogori-Komasimo Health Centre,Keipsl16721,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Mwongori Dispensary,nDvmZ473bY9,Mwongori Dispensary,Keipsl13836,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansangio Dispensary,fAn8pntwMII,Nyansangio Dispensary,Keipsl13935,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Obware Dispensary,jaMrAfYv1Yb,Obware Dispensary,Keipsl20568,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Riongige Dispensry,WqWSHKthn51,Riongige Dispensry,Keipsl14053,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Suna West Sub County,Oruba Ward,St Barnabas Dispensary,o7BOBWJGhkw,St Barnabas Dispensary,Keipsl14102,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Suna East Sub County,Kwa Ward,Suna Rabuor Dispensary,TjotbhwgxKo,Suna Rabuor Dispensary,Keipsl14135,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Thim Lich Dispensary,nnXvaeukoeZ,Thim Lich Dispensary,Keipsl16278,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,3,3,3
Kenya,Migori County,Kuria East Sub County,Nyabasi west Ward,Chinato Dispensary,S5VCIpeziQF,Chinato Dispensary,Keipsl13526,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,4,4,4
Kenya,Nyeri County,Kieni West Sub County,Mwiyogo/Endarasha Ward,Endarasha Rural Health Centre,Ilwot39G2oW,Endarasha Rural Health Centre,Keipsl10170,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,4,4,4
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Esianyi Dispensary,eI2Yfn0x3PR,Esianyi Dispensary,Keipsl13549,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",,,4,4,4
