orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2021,Jan to Mar 2022,Apr to Jun 2022
Kenya,Nyeri County,Kieni West Sub County,Mugunda Ward,Bellevue Health Centre,tN11hhvhfMA,Bellevue Health Centre,Keipsl10055,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,193.0,232.0,242.0
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Bogwendo Health Centre(Manga),QHkoc3lutwI,Bogwendo Health Centre(Manga),Keipsl13504,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,35.0,43.0,36.0
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,hPtvTrJDZxh,Bosiango Health Centre,Keipsl13514,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,114.0,113.0,92.0
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Bugumbe Health Centre,jm9w4UwhbeW,Bugumbe Health Centre,Keipsl13517,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,217.0,265.0,214.0
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Bware Dispensary,ERBzFWUNm2u,Bware Dispensary,Keipsl13519,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,184.0,342.0,168.0
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Chepngombe Health Centre,d58XqEBxaDp,Chepngombe Health Centre,Keipsl13523,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,107.0,62.0,59.0
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,China Dispensary,cnBWgqYkPsp,China Dispensary,Keipsl13525,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,89.0,75.0,40.0
Kenya,Migori County,Kuria East Sub County,Nyabasi west Ward,Chinato Dispensary,S5VCIpeziQF,Chinato Dispensary,Keipsl13526,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,155.0,197.0,194.0
Kenya,Nyeri County,Nyeri Central Sub County,Kiganjo/Mathari Ward,Consolata Mission Hospital (Mathari),jEjdKQNTXZd,Consolata Mission Hospital (Mathari),Keipsl10100,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,385.0,547.0,247.0
Kenya,Migori County,Awendo Sub County,West sakwa Ward,Dede Dispensary,UqBhl4wPucH,Dede Dispensary,Keipsl13532,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,318.0,257.0,211.0
Kenya,Migori County,Suna East Sub County,Suna central Ward,Dice Clinic Migori,MatE8La738E,Dice Clinic Migori,Keipsl18897,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,227.0,295.0,295.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Duruma,HkslWRBHgWw,Duruma,Keipsl16268,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,230.0,144.0,71.0
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,FNRDEAfJPMb,Ekerenyo Sub-District Hospital,Keipsl13540,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,420.0,554.0,410.0
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Embonga Health Centre,jANZbURSk7r,Embonga Health Centre,Keipsl13543,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,60.0,79.0,74.0
Kenya,Nyeri County,Kieni West Sub County,Mwiyogo/Endarasha Ward,Endarasha Rural Health Centre,Ilwot39G2oW,Endarasha Rural Health Centre,Keipsl10170,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,212.0,449.0,176.0
Kenya,Nyamira County,Borabu Sub County,Kiabonyoru Ward,Endiba Health Centre,PmVlDA3sd3f,Endiba Health Centre,Keipsl13544,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,79.0,64.0,73.0
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Esani Sub-District Hospital,c22EXoDqWgd,Esani Sub-District Hospital,Keipsl13548,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,163.0,156.0,153.0
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Esianyi Dispensary,eI2Yfn0x3PR,Esianyi Dispensary,Keipsl13549,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,129.0,164.0,109.0
Kenya,Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Etono Health Centre,jeYIuGg2DyN,Etono Health Centre,Keipsl13551,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,109.0,109.0,80.0
Kenya,Nyeri County,Kieni East Sub County,Gakawa Ward,Gakawa Dispensary,xPmai6KMGE1,Gakawa Dispensary,Keipsl10200,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,153.0,237.0,19.0
Kenya,Nyeri County,Mathira East Sub County,Magutu Ward,Gatei Dispensary,qkcl7vp9NlZ,Gatei Dispensary,Keipsl10210,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,161.0,242.0,142.0
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Gekano Health Centre (Manga),YFp1PyCdq4W,Gekano Health Centre (Manga),Keipsl13557,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,105.0,99.0,94.0
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Gesima Health Centre,eYOWlq17ijx,Gesima Health Centre,Keipsl13559,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,149.0,140.0,93.0
Kenya,Nyamira County,Manga Sub County,Manga Ward,Gesure Health Centre (Manga),TTOcTm3TRIv,Gesure Health Centre (Manga),Keipsl13562,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,55.0,96.0,68.0
Kenya,Migori County,Kuria East Sub County,Gokeharaka/getambwega Ward,Getambwega Dispensary,GyjbfltRaHc,Getambwega Dispensary,Keipsl13565,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,137.0,249.0,177.0
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Getare Health Centre(Manga),RlNUvgpbRIS,Getare Health Centre(Manga),Keipsl13566,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,222.0,203.0,210.0
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Getongoroma Dispensary,sppfoPYJ7lS,Getongoroma Dispensary,Keipsl13569,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,167.0,144.0,93.0
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Gianchore Health Centre,TDSh0LBQeyz,Gianchore Health Centre,Keipsl13572,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,63.0,66.0,46.0
Kenya,Nyeri County,Nyeri South Sub County,Chinga Ward,Gichiche Health Centre,kuXGlhxNulo,Gichiche Health Centre,Keipsl10249,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,213.0,272.0,133.0
Kenya,Nyeri County,Tetu Sub County,Aguthi-gaaki Ward,Gichira Health Centre,igl2uhswO3Y,Gichira Health Centre,Keipsl10251,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,170.0,198.0,180.0
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Gietai (AIC) Dispensary,eSf2rhpbdQm,Gietai (AIC) Dispensary,Keipsl13574,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,16.0,20.0,28.0
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Girango Dispensary,Ep1uTMWHrTQ,Girango Dispensary,Keipsl13575,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,99.0,106.0,79.0
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Giribe Dispensary,X6XojQ5huUE,Giribe Dispensary,Keipsl13576,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,349.0,306.0,243.0
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Gisage Dispensary,fp30Vhi4jSp,Gisage Dispensary,Keipsl13577,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,29.0,16.0,19.0
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,GK Prison Dispensary (Kingongo),TO1eMyR62eP,GK Prison Dispensary (Kingongo),Keipsl10286,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,245.0,333.0,321.0
Kenya,Migori County,Suna East Sub County,Suna central Ward,GK Prison Dispensary (Migori),nshUvITIh0p,GK Prison Dispensary (Migori),Keipsl17728,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,153.0,99.0,98.0
Kenya,Migori County,Suna East Sub County,God jope Ward,God Jope Dispensary,ElPdSsh4TMc,God Jope Dispensary,Keipsl13582,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,146.0,132.0,73.0
Kenya,Migori County,Suna West Sub County,Wiga Ward,God Kwer Dispensary,W250WRhfzbG,God Kwer Dispensary,Keipsl13583,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,466.0,311.0,201.0
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Got kachola,bctQ29J5rSn,Got kachola,Keipsl19928,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249.0,235.0,128.0
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Gwitembe Dispensary,K4fzIw47V6n,Gwitembe Dispensary,Keipsl13597,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,272.0,339.0,223.0
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Igena-Itambe Dispensary,NdFNV7sygVk,Igena-Itambe Dispensary,Keipsl13614,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,95.0,58.0,23.0
Kenya,Nyeri County,Tetu Sub County,Dedan Kimathi Ward,Ihururu Health Centre,w0Rkci6SsZP,Ihururu Health Centre,Keipsl10340,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,104.0,215.0,143.0
Kenya,Nyamira County,Manga Sub County,Manga Ward,Ikobe Health Centre(Manga),R95fcq0StKD,Ikobe Health Centre(Manga),Keipsl13616,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,163.0,128.0,96.0
Kenya,Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ikonge Dispensary,SuRNiXtqras,Ikonge Dispensary,Keipsl13617,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,72.0,137.0,68.0
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Imc Tekeleza Dice - Isebania,EPZl6j7ZwaB,Imc Tekeleza Dice - Isebania,Keipsl20019,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,393.0,418.0,445.0
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Imc Tekeleza Dice Clinic Karungu,RdfRcFkmHjo,Imc Tekeleza Dice Clinic Karungu,Keipsl19929,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,130.0,162.0,225.0
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Imc Tekeleza Dice Clinic Muhuru,RsO1nXu6gQe,Imc Tekeleza Dice Clinic Muhuru,Keipsl19930,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,280.0,164.0,143.0
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Iraha Dispensary,zceQ5di5kcG,Iraha Dispensary,Keipsl13619,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,159.0,113.0,75.0
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,XO8ebZDcfIN,Isibania Sub-District Hospital,Keipsl13625,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,483.0,682.0,470.0
Kenya,Nyeri County,Kieni East Sub County,Kabaru Ward,Island Farms Dispensary,rSRGO1CcrFh,Island Farms Dispensary,Keipsl10355,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,193.0,241.0,301.0
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Isoge Health Centre,bAV7SqNYqqu,Isoge Health Centre,Keipsl13626,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,32.0,23.0,26.0
Kenya,Nyeri County,Mathira West Sub County,Ruguru Ward,Itiati Dispensary,epu5FTT3ATn,Itiati Dispensary,Keipsl10360,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,103.0,169.0,112.0
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Itibo Mission Health Centre,UkpY5ZRsw4g,Itibo Mission Health Centre,Keipsl13628,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,119.0,145.0,101.0
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Jamii Hospital,XDbVRCbUerv,Jamii Hospital,Keipsl10368,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,116.0,158.0,134.0
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Jevros Clinic,TqUUJ63ZQVr,Jevros Clinic,Keipsl13635,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,108.0,100.0,104.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kabuto Dispensary,yQH3PtoIYuH,Kabuto Dispensary,Keipsl13639,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,160.0,184.0,135.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,LrJMhkHJ5Kj,Kadem Tb & Leprosy Dispensary,Keipsl13640,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,143.0,94.0,124.0
Kenya,Nyeri County,Mathira West Sub County,Kirimukuyu Ward,Kaiyaba Dispensary,CulVPq3N4JO,Kaiyaba Dispensary,Keipsl10435,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,172.0,235.0,205.0
Kenya,Nyeri County,Nyeri South Sub County,Mahiga Ward,Kamoko Health Centre,OPRwXx2qkCY,Kamoko Health Centre,Keipsl10450,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,113.0,222.0,147.0
Kenya,Nyeri County,Mukurweini Sub County,Gikondi Ward,Karaba Health Centre (Nyeri South),xI4rEZVmhle,Karaba Health Centre (Nyeri South),Keipsl10476,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,93.0,178.0,143.0
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Karatina District Hospital,bAefCeKtkwu,Karatina District Hospital,Keipsl10485,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,990.0,1748.0,1197.0
Kenya,Nyeri County,Mathira East Sub County,Karatina Town Ward,Karatina Nursing Home,tThEvFL6mol,Karatina Nursing Home,Keipsl10488,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,56.0,33.0,41.0
Kenya,Nyeri County,Kieni West Sub County,Mugunda Ward,Karemeno Dispensary,AiQeZTSDjwk,Karemeno Dispensary,Keipsl10490,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,138.0,139.0,143.0
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Karungu Sub-District Hospital,W725gMy6oWs,Karungu Sub-District Hospital,Keipsl13656,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,368.0,514.0,250.0
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kegonga District Hospital,n7gIte1l4gc,Kegonga District Hospital,Keipsl13663,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,471.0,424.0,574.0
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kehancha Mother & Child Hospital,ugUxBUiz8Hi,Kehancha Mother & Child Hospital,Keipsl13665,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,147.0,214.0,237.0
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kemera Dispensary (Manga),tNjamPah9Sb,Kemera Dispensary (Manga),Keipsl13666,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,66.0,87.0,50.0
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Kenyambi Health Centre (Nyamira),frrQfvuPKrc,Kenyambi Health Centre (Nyamira),Keipsl16980,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,117.0,92.0,74.0
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyenya Health Centre,Gf2PWH1XP5T,Kenyenya Health Centre,Keipsl20141,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,69.0,109.0,57.0
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyerere Health Centre (Nyamira),n9uAwUyvSNn,Kenyerere Health Centre (Nyamira),Keipsl16280,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,180.0,166.0,88.0
Kenya,Nyamira County,Nyamira North Sub County,Itibo Ward,Kenyoro Health Centre,GtNtv1DHZxh,Kenyoro Health Centre,Keipsl13676,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,132.0,121.0,85.0
Kenya,Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Kerobo Health Centre,Zj3eNBTv4qm,Kerobo Health Centre,Keipsl17232,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,76.0,98.0,90.0
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Kerumbe Dispensary,em1ziVvKQKz,Kerumbe Dispensary,Keipsl16868,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,28.0,53.0,77.0
Kenya,Nyeri County,Mathira East Sub County,Konyu Ward,Kiamabara Dispensary,xvuyZNUP6uw,Kiamabara Dispensary,Keipsl10530,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,194.0,212.0,163.0
Kenya,Nyamira County,Nyamira Sub County,Bosamaro Ward,Kiang'inda Health Centre,OA4SPe8uqVP,Kiang'inda Health Centre,Keipsl16989,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,108.0,101.0,72.0
Kenya,Nyamira County,Manga Sub County,Kamera Ward,Kiangoso Dispensary,sMSUrwHtPC1,Kiangoso Dispensary,Keipsl13684,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,83.0,50.0,44.0
Kenya,Nyeri County,Nyeri Central Sub County,Kiganjo/Mathari Ward,Kiganjo Health Centre,hqBYN7PmOmW,Kiganjo Health Centre,Keipsl10582,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,275.0,540.0,1191.0
Kenya,Nyamira County,Borabu Sub County,Nyansiongo Ward,Kijauri Sub District Hospital,qkkum9R2N2P,Kijauri Sub District Hospital,Keipsl13692,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249.0,389.0,230.0
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Kineni Dispensary,dT9OJV1jr8t,Kineni Dispensary,Keipsl13695,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,164.0,168.0,186.0
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Kinunga Health Centre,s3BwsrPMNh3,Kinunga Health Centre,Keipsl10615,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,111.0,230.0,169.0
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,Nd5EXEgGLTr,Kipingi Dispensary,Keipsl16269,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,207.0,205.0,91.0
Kenya,Nyamira County,Borabu Sub County,Mekenene Ward,Kipkebe Health Centre,c8de0oBkwWx,Kipkebe Health Centre,Keipsl13698,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,46.0,37.0,26.0
Kenya,Migori County,Rongo Sub County,South kamagambo Ward,Kitere,zgpRV7xmARW,Kitere,Keipsl17341,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,141.0,188.0,120.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,171.0,148.0,142.0
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,267.0,366.0,171.0
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,206.0,270.0,31.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,227.0,208.0,76.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,QTTmbcbP8a6,Kombe Dispensary,Keipsl13713,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,123.0,103.0,129.0
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,186.0,239.0,126.0
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,370.0,301.0,387.0
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,176.0,144.0,128.0
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kuria District Hospital,wD9WA5ruFNS,Kuria District Hospital,Keipsl13726,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,591.0,729.0,526.0
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kwoyo Kodalo Dispensary,z9CHYVWxXHN,Kwoyo Kodalo Dispensary,Keipsl13729,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,241.0,225.0,213.0
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Lwala Dispensary,nMhTNI43tXX,Lwala Dispensary,Keipsl13740,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,707.0,533.0,347.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Lwanda Dispensary,KUWEmbWKE4w,Lwanda Dispensary,Keipsl13741,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,233.0,197.0,124.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Mission Dispensary,IAO3WS6Euh7,Macalder Mission Dispensary,Keipsl13744,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,249.0,205.0,94.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Sub-District Hospital,kEpngRTXZui,Macalder Sub-District Hospital,Keipsl13745,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,277.0,401.0,231.0
Kenya,Nyamira County,Masaba North Sub County,Gesima Ward,Machururiati Dispensary,XcTbxeCXjC9,Machururiati Dispensary,Keipsl13746,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,93.0,36.0,36.0
Kenya,Nyamira County,Manga Sub County,Magombo Ward,Magombo Community Dispensary (Manga),UoxrJTjpPrX,Magombo Community Dispensary (Manga),Keipsl17134,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,96.0,128.0,96.0
Kenya,Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,URdVHDH4ffC,Magombo Health Centre,Keipsl13752,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,125.0,118.0,109.0
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa (SDA) Dispensary,d0lArDYcp9l,Magwagwa (SDA) Dispensary,Keipsl13755,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,47.0,9.0,14.0
Kenya,Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,nxJabbJYIsx,Magwagwa Health Centre,Keipsl13756,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,129.0,116.0,134.0
Kenya,Nyamira County,Manga Sub County,Manga Ward,Manga District Hospital,ehoWERaKINM,Manga District Hospital,Keipsl13766,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,189.0,166.0,109.0
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Mariwa Health Centre,Pvfw5TucKTw,Mariwa Health Centre,Keipsl13778,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,350.0,320.0,286.0
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mary Immaculate Hospital (Nyeri North),SBD6Iy0Irz6,Mary Immaculate Hospital (Nyeri North),Keipsl10700,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,133.0,251.0,206.0
Kenya,Nyamira County,Masaba North Sub County,Rigoma Ward,Masaba District Hospital,rpa370fUYeP,Masaba District Hospital,Keipsl13678,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,351.0,344.0,350.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,mJnalMv97Ov,2019 Results Facility HTS_TST Total,,,173.0,131.0,145.0
